GENE,Gt_node,Lt_node,Lt_paralog
0001,'3_0_0','3_0',0
0001,'2_0_0','2_0',0
0001,2,2,0
0001,'1_0_0','1_0',0
0001,4,6,0
0002,'17_1_0','17_1',1
0002,'21_1_0','21_1',1
0002,2,28,1
0002,'24_1_0','24_1',1
0002,'24_3_0','24_3',3
0002,5,34,1
0002,6,35,1
0002,'23_0_0','23_0',0
0002,'9_0_0','9_0',0
0002,9,21,0
0002,'17_2_0','17_2',2
0002,'21_2_0','21_2',2
0002,12,16,2
0002,'10_2_0','10_2',2
0002,'11_2_0','11_2',2
0002,15,13,2
0002,16,17,2
0002,'17_0_0','17_0',0
0002,'21_0_0','21_0',0
0002,19,9,0
0002,'11_0_0','11_0',0
0002,'10_0_0','10_0',0
0002,22,6,0
0002,23,10,0
0002,24,18,0
0002,25,22,0
0002,'24_0_0','24_0',0
0002,27,24,0
0002,28,36,0
0002,'12_0_0','12_0',0
0002,'12_10_0','12_10',10
0002,'12_9_0','12_9',9
0002,32,60,9
0002,33,61,0
0002,'15_0_0','15_0',0
0002,'6_0_0','6_0',0
0002,'6_8_0','6_8',8
0002,37,52,0
0002,'25_0_0','25_0',0
0002,39,53,0
0002,'8_6_0','8_6',6
0002,'18_6_0','18_6',6
0002,42,41,6
0002,'8_5_0','8_5',5
0002,'18_5_0','18_5',5
0002,'18_7_0','18_7',7
0002,46,46,5
0002,47,47,5
0002,48,48,0
0002,49,54,0
0002,50,56,0
0002,51,62,0
0002,52,67,0
0003,'3_1_0','3_1',1
0003,'2_1_0','2_1',1
0003,2,9,1
0003,'1_1_0','1_1',1
0003,'4_1_0','4_1',1
0003,5,12,1
0003,6,13,1
0003,'1_0_0','1_0',0
0003,'4_0_0','4_0',0
0003,9,5,0
0003,'2_0_0','2_0',0
0003,'3_0_0','3_0',0
0003,12,2,0
0003,13,6,0
0003,14,14,0
0003,'12_0_0','12_0',0
0003,'15_8_0','15_8',8
0003,'8_8_0','8_8',8
0003,'18_8_0','18_8',8
0003,19,67,8
0003,'25_8_0','25_8',8
0003,'6_8_0','6_8',8
0003,22,70,8
0003,23,71,8
0003,24,73,8
0003,'25_0_0','25_0',0
0003,'6_0_0','6_0',0
0003,27,61,0
0003,'15_0_0','15_0',0
0003,29,64,0
0003,30,74,0
0003,31,76,0
0003,'10_0_0','10_0',0
0003,'10_4_0','10_4',4
0003,34,37,0
0003,'17_6_0','17_6',6
0003,'21_6_0','21_6',6
0003,37,47,6
0003,'17_5_0','17_5',5
0003,'21_5_0','21_5',5
0003,40,44,5
0003,41,48,5
0003,'17_0_0','17_0',0
0003,'21_0_0','21_0',0
0003,44,41,0
0003,45,49,0
0003,46,50,0
0003,'22_0_0','22_0',0
0003,'13_0_0','13_0',0
0003,'13_2_0','13_2',2
0003,50,20,0
0003,51,21,0
0003,'19_0_0','19_0',0
0003,'20_3_0','20_3',3
0003,'7_3_0','7_3',3
0003,55,29,3
0003,56,31,0
0003,57,32,0
0003,58,57,0
0003,59,77,0
0003,60,78,0
0004,'23_7_0','23_7',7
0004,'9_7_0','9_7',7
0004,2,57,7
0004,'23_8_0','23_8',8
0004,'9_4_0','9_4',4
0004,'23_4_0','23_4',4
0004,6,50,4
0004,7,54,4
0004,8,58,4
0004,'10_4_0','10_4',4
0004,'11_4_0','11_4',4
0004,11,39,4
0004,'21_5_0','21_5',5
0004,'17_5_0','17_5',5
0004,14,45,5
0004,'21_4_0','21_4',4
0004,'17_4_0','17_4',4
0004,17,42,4
0004,18,46,4
0004,19,47,4
0004,20,59,4
0004,'9_6_0','9_6',6
0004,'23_6_0','23_6',6
0004,23,34,6
0004,'9_0_0','9_0',0
0004,'23_0_0','23_0',0
0004,26,31,0
0004,27,35,0
0004,'17_0_0','17_0',0
0004,'21_0_0','21_0',0
0004,30,27,0
0004,'11_0_0','11_0',0
0004,'10_0_0','10_0',0
0004,33,24,0
0004,34,28,0
0004,35,36,0
0004,36,60,0
0004,'24_0_0','24_0',0
0004,'24_9_0','24_9',9
0004,39,63,0
0004,40,64,0
0004,'22_0_0','22_0',0
0004,'13_0_0','13_0',0
0004,43,13,0
0004,'16_0_0','16_0',0
0004,45,14,0
0004,'19_0_0','19_0',0
0004,'20_0_0','20_0',0
0004,'7_0_0','7_0',0
0004,49,18,0
0004,50,19,0
0004,51,20,0
0004,'14_1_0','14_1',1
0004,'5_1_0','5_1',1
0004,'5_2_0','5_2',2
0004,55,6,1
0004,56,8,1
0004,'14_0_0','14_0',0
0004,'5_0_0','5_0',0
0004,59,3,0
0004,60,9,0
0004,61,21,0
0004,62,73,0
0005,'4_3_0','4_3',3
0005,'1_5_0','1_5',5
0005,'1_3_0','1_3',3
0005,3,10,3
0005,'1_4_0','1_4',4
0005,5,12,3
0005,6,14,3
0005,'2_3_0','2_3',3
0005,'3_3_0','3_3',3
0005,9,7,3
0005,10,15,3
0005,'1_0_0','1_0',0
0005,'4_0_0','4_0',0
0005,13,3,0
0005,14,16,0
0005,'16_7_0','16_7',7
0005,'16_0_0','16_0',0
0005,17,26,0
0005,'13_0_0','13_0',0
0005,'22_0_0','22_0',0
0005,20,29,0
0005,21,30,0
0005,'20_0_0','20_0',0
0005,'7_0_0','7_0',0
0005,24,34,0
0005,'19_0_0','19_0',0
0005,26,35,0
0005,27,36,0
0005,'22_6_0','22_6',6
0005,'13_6_0','13_6',6
0005,30,40,6
0005,'16_6_0','16_6',6
0005,32,41,6
0005,'20_6_0','20_6',6
0005,'7_6_0','7_6',6
0005,35,47,6
0005,'19_6_0','19_6',6
0005,37,48,6
0005,38,49,6
0005,39,50,0
0005,'15_0_0','15_0',0
0005,'25_0_0','25_0',0
0005,'6_0_0','6_0',0
0005,43,63,0
0005,'18_0_0','18_0',0
0005,'18_9_0','18_9',9
0005,'8_9_0','8_9',9
0005,47,59,9
0005,48,60,0
0005,49,64,0
0005,50,66,0
0005,51,69,0
0005,52,70,0
0006,'14_0_0','14_0',0
0006,'5_3_0','5_3',3
0006,'5_0_0','5_0',0
0006,3,11,0
0006,4,15,0
0006,'21_0_0','21_0',0
0006,'17_0_0','17_0',0
0006,7,21,0
0006,'23_4_0','23_4',4
0006,'9_0_0','9_0',0
0006,'23_0_0','23_0',0
0006,11,25,0
0006,12,29,0
0006,13,30,0
0006,14,33,0
0006,'15_0_0','15_0',0
0006,'6_6_0','6_6',6
0006,'25_6_0','25_6',6
0006,18,44,6
0006,'25_0_0','25_0',0
0006,'6_0_0','6_0',0
0006,21,41,0
0006,22,45,0
0006,'8_0_0','8_0',0
0006,'18_5_0','18_5',5
0006,'18_0_0','18_0',0
0006,26,37,0
0006,27,38,0
0006,28,46,0
0006,29,48,0
0006,'12_7_0','12_7',7
0006,31,52,0
0006,32,53,0
0006,'4_1_0','4_1',1
0006,'4_0_0','4_0',0
0006,35,6,0
0006,'1_0_0','1_0',0
0006,37,7,0
0006,'3_0_0','3_0',0
0006,'2_0_0','2_0',0
0006,40,2,0
0006,41,8,0
0006,42,54,0
0007,'19_0_0','19_0',0
0007,'7_0_0','7_0',0
0007,2,11,0
0007,'13_0_0','13_0',0
0007,'22_0_0','22_0',0
0007,5,5,0
0007,'16_0_0','16_0',0
0007,7,6,0
0007,8,12,0
0007,'16_1_0','16_1',1
0007,'22_2_0','22_2',2
0007,'13_2_0','13_2',2
0007,12,19,2
0007,'22_1_0','22_1',1
0007,'13_1_0','13_1',1
0007,15,16,1
0007,16,20,1
0007,17,21,1
0007,'19_1_0','19_1',1
0007,'7_1_0','7_1',1
0007,'20_3_0','20_3',3
0007,'20_1_0','20_1',1
0007,22,25,1
0007,23,27,1
0007,24,28,1
0007,25,29,1
