GENE,Gt_node,Lt_node,Lt_paralog
0001,'3_0_0','3_0',0
0001,'2_0_0','2_0',0
0001,'1_0_0','1_0',0
0001,3,3,0
0001,4,4,0
0001,'25_0_0','25_0',0
0001,'21_0_0','21_0',0
0001,'11_0_0','11_0',0
0001,'9_0_0','9_0',0
0001,9,13,0
0001,10,15,0
0001,11,17,0
0001,'6_0_0','6_0',0
0001,13,19,0
0001,'19_0_0','19_0',0
0001,'15_0_0','15_0',0
0001,'22_0_0','22_0',0
0001,17,8,0
0001,18,10,0
0001,19,20,0
0001,'12_0_0','12_0',0
0001,21,21,0
0001,'7_0_0','7_0',0
0001,'4_0_0','4_0',0
0001,24,24,0
0001,25,25,0
0001,'8_0_0','8_0',0
0001,'14_0_0','14_0',0
0001,'18_0_0','18_0',0
0001,29,39,0
0001,'24_0_0','24_0',0
0001,'20_0_0','20_0',0
0001,32,42,0
0001,33,43,0
0001,'5_0_0','5_0',0
0001,'10_0_0','10_0',0
0001,36,31,0
0001,'17_0_0','17_0',0
0001,'23_0_0','23_0',0
0001,39,34,0
0001,40,35,0
0001,'16_0_0','16_0',0
0001,'13_0_0','13_0',0
0001,43,28,0
0001,44,36,0
0001,45,44,0
0001,46,46,0
0001,47,47,0
0001,48,48,0
0002,'7_0_0','7_0',0
0002,'4_0_0','4_0',0
0002,2,24,0
0002,'21_0_0','21_0',0
0002,'9_0_0','9_0',0
0002,'11_0_0','11_0',0
0002,6,13,0
0002,7,15,0
0002,'25_0_0','25_0',0
0002,9,17,0
0002,'6_0_0','6_0',0
0002,11,19,0
0002,'19_0_0','19_0',0
0002,'22_0_0','22_0',0
0002,'15_0_0','15_0',0
0002,15,8,0
0002,16,10,0
0002,17,20,0
0002,'12_0_0','12_0',0
0002,19,21,0
0002,20,25,0
0002,'16_0_0','16_0',0
0002,'13_0_0','13_0',0
0002,23,28,0
0002,'23_0_0','23_0',0
0002,'17_0_0','17_0',0
0002,26,34,0
0002,'10_0_0','10_0',0
0002,'5_0_0','5_0',0
0002,29,31,0
0002,30,35,0
0002,31,36,0
0002,'24_0_0','24_0',0
0002,'20_0_0','20_0',0
0002,34,42,0
0002,'14_0_0','14_0',0
0002,'18_0_0','18_0',0
0002,37,39,0
0002,38,43,0
0002,39,44,0
0002,'8_0_0','8_0',0
0002,41,46,0
0002,42,47,0
0002,'3_0_0','3_0',0
0002,'2_0_0','2_0',0
0002,'1_0_0','1_0',0
0002,46,3,0
0002,47,4,0
0002,48,48,0
0003,'2_0_0','2_0',0
0003,'1_0_0','1_0',0
0003,2,3,0
0003,'3_0_0','3_0',0
0003,4,4,0
0003,'13_0_0','13_0',0
0003,'16_0_0','16_0',0
0003,7,28,0
0003,'17_0_0','17_0',0
0003,'23_0_0','23_0',0
0003,10,34,0
0003,'10_0_0','10_0',0
0003,'5_0_0','5_0',0
0003,13,31,0
0003,14,35,0
0003,15,36,0
0003,'24_0_0','24_0',0
0003,'20_0_0','20_0',0
0003,18,42,0
0003,'18_0_0','18_0',0
0003,'14_0_0','14_0',0
0003,21,39,0
0003,22,43,0
0003,23,44,0
0003,'8_0_0','8_0',0
0003,25,46,0
0003,'12_0_0','12_0',0
0003,'22_0_0','22_0',0
0003,'15_0_0','15_0',0
0003,29,8,0
0003,'19_0_0','19_0',0
0003,31,10,0
0003,'6_0_0','6_0',0
0003,'11_0_0','11_0',0
0003,'9_0_0','9_0',0
0003,35,13,0
0003,'21_0_0','21_0',0
0003,37,15,0
0003,'25_0_0','25_0',0
0003,39,17,0
0003,40,19,0
0003,41,20,0
0003,42,21,0
0003,'4_0_0','4_0',0
0003,'7_0_0','7_0',0
0003,45,24,0
0003,46,25,0
0003,47,47,0
0003,48,48,0
0004,'1_0_0','1_0',0
0004,'2_0_0','2_0',0
0004,2,3,0
0004,'3_0_0','3_0',0
0004,4,4,0
0004,'8_0_0','8_0',0
0004,'24_0_0','24_0',0
0004,'20_0_0','20_0',0
0004,8,42,0
0004,'18_0_0','18_0',0
0004,'14_0_0','14_0',0
0004,11,39,0
0004,12,43,0
0004,'13_0_0','13_0',0
0004,'16_0_0','16_0',0
0004,15,28,0
0004,'5_0_0','5_0',0
0004,'10_0_0','10_0',0
0004,18,31,0
0004,'17_0_0','17_0',0
0004,'23_0_0','23_0',0
0004,21,34,0
0004,22,35,0
0004,23,36,0
0004,24,44,0
0004,25,46,0
0004,'12_0_0','12_0',0
0004,'6_0_0','6_0',0
0004,'21_0_0','21_0',0
0004,'11_0_0','11_0',0
0004,'9_0_0','9_0',0
0004,31,13,0
0004,32,15,0
0004,'25_0_0','25_0',0
0004,34,17,0
0004,35,19,0
0004,'15_0_0','15_0',0
0004,'22_0_0','22_0',0
0004,38,8,0
0004,'19_0_0','19_0',0
0004,40,10,0
0004,41,20,0
0004,42,21,0
0004,'4_0_0','4_0',0
0004,'7_0_0','7_0',0
0004,45,24,0
0004,46,25,0
0004,47,47,0
0004,48,48,0
0005,'8_0_0','8_0',0
0005,'14_0_0','14_0',0
0005,'18_0_0','18_0',0
0005,3,39,0
0005,'20_0_0','20_0',0
0005,'24_0_0','24_0',0
0005,6,42,0
0005,7,43,0
0005,'13_0_0','13_0',0
0005,'16_0_0','16_0',0
0005,10,28,0
0005,'10_0_0','10_0',0
0005,'5_0_0','5_0',0
0005,13,31,0
0005,'23_0_0','23_0',0
0005,'17_0_0','17_0',0
0005,16,34,0
0005,17,35,0
0005,18,36,0
0005,19,44,0
0005,20,46,0
0005,'12_0_0','12_0',0
0005,'6_0_0','6_0',0
0005,'25_0_0','25_0',0
0005,'21_0_0','21_0',0
0005,'11_0_0','11_0',0
0005,'9_0_0','9_0',0
0005,27,13,0
0005,28,15,0
0005,29,17,0
0005,30,19,0
0005,'19_0_0','19_0',0
0005,'22_0_0','22_0',0
0005,'15_0_0','15_0',0
0005,34,8,0
0005,35,10,0
0005,36,20,0
0005,37,21,0
0005,'4_0_0','4_0',0
0005,'7_0_0','7_0',0
0005,40,24,0
0005,41,25,0
0005,42,47,0
0005,'3_0_0','3_0',0
0005,'1_0_0','1_0',0
0005,'2_0_0','2_0',0
0005,46,3,0
0005,47,4,0
0005,48,48,0
0006,'3_0_0','3_0',0
0006,'2_0_0','2_0',0
0006,'1_0_0','1_0',0
0006,3,3,0
0006,4,4,0
0006,'8_0_0','8_0',0
0006,'14_0_0','14_0',0
0006,'18_0_0','18_0',0
0006,8,39,0
0006,'24_0_0','24_0',0
0006,'20_0_0','20_0',0
0006,11,42,0
0006,12,43,0
0006,'10_0_0','10_0',0
0006,'5_0_0','5_0',0
0006,15,31,0
0006,'17_0_0','17_0',0
0006,'23_0_0','23_0',0
0006,18,34,0
0006,19,35,0
0006,'13_0_0','13_0',0
0006,'16_0_0','16_0',0
0006,22,28,0
0006,23,36,0
0006,24,44,0
0006,25,46,0
0006,'12_0_0','12_0',0
0006,'22_0_0','22_0',0
0006,'15_0_0','15_0',0
0006,29,8,0
0006,'19_0_0','19_0',0
0006,31,10,0
0006,'9_0_0','9_0',0
0006,'11_0_0','11_0',0
0006,34,13,0
0006,'21_0_0','21_0',0
0006,36,15,0
0006,'25_0_0','25_0',0
0006,38,17,0
0006,'6_0_0','6_0',0
0006,40,19,0
0006,41,20,0
0006,42,21,0
0006,'4_0_0','4_0',0
0006,'7_0_0','7_0',0
0006,45,24,0
0006,46,25,0
0006,47,47,0
0006,48,48,0
0007,'1_0_0','1_0',0
0007,'2_0_0','2_0',0
0007,2,3,0
0007,'3_0_0','3_0',0
0007,4,4,0
0007,'19_0_0','19_0',0
0007,'22_0_0','22_0',0
0007,'15_0_0','15_0',0
0007,8,8,0
0007,9,10,0
