GENE,Gt_node,Lt_node,Lt_paralog
0001,'20_7_0','20_7',7
0001,'22_7_0','22_7',7
0001,2,11,7
0001,'25_7_0','25_7',7
0001,'23_7_0','23_7',7
0001,5,14,7
0001,6,17,7
0001,'14_0_0','14_0',0
0001,'16_0_0','16_0',0
0001,9,3,0
0001,10,23,0
0001,'24_5_0','24_5',5
0001,'24_6_0','24_6',6
0001,13,38,4
0001,'16_3_0','16_3',3
0001,'16_1_0','16_1',1
0001,16,27,1
0001,'14_2_0','14_2',2
0001,18,32,1
0001,19,40,1
0001,20,43,0
0002,'4_2_0','4_2',2
0002,'3_2_0','3_2',2
0002,2,41,2
0002,'5_2_0','5_2',2
0002,4,43,2
0002,'8_2_0','8_2',2
0002,6,44,2
0002,'6_2_0','6_2',2
0002,'2_2_0','2_2',2
0002,'7_2_0','7_2',2
0002,10,35,2
0002,11,36,2
0002,12,46,2
0002,'8_1_0','8_1',1
0002,'8_3_0','8_3',3
0002,15,23,1
0002,'5_1_0','5_1',1
0002,'4_1_0','4_1',1
0002,18,28,1
0002,19,29,1
0002,'1_1_0','1_1',1
0002,21,30,1
0002,'6_1_0','6_1',1
0002,'2_1_0','2_1',1
0002,'7_1_0','7_1',1
0002,25,18,1
0002,26,19,1
0002,27,31,1
0002,28,47,1
0002,'4_0_0','4_0',0
0002,'3_0_0','3_0',0
0002,31,9,0
0002,'5_0_0','5_0',0
0002,33,11,0
0002,'8_0_0','8_0',0
0002,35,12,0
0002,'1_0_0','1_0',0
0002,37,13,0
0002,'7_0_0','7_0',0
0002,'2_0_0','2_0',0
0002,40,3,0
0002,'6_0_0','6_0',0
0002,42,4,0
0002,43,14,0
0002,44,48,0
0003,'7_0_0','7_0',0
0003,'2_0_0','2_0',0
0003,2,3,0
0004,'17_1_0','17_1',1
0004,'21_1_0','21_1',1
0004,'11_2_0','11_2',2
0004,'11_1_0','11_1',1
0004,4,11,1
0004,5,12,1
0004,6,14,1
0004,'16_0_0','16_0',0
0004,'14_0_0','14_0',0
0004,9,3,0
0004,10,19,0
0005,'14_0_0','14_0',0
0005,'16_0_0','16_0',0
0005,2,29,0
0005,'24_0_0','24_0',0
0005,4,33,0
0005,'9_0_0','9_0',0
