GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'20_0',0,Leaf,'20'
0001,'7_0',0,Leaf,'7'
0001,'18_0',0,Leaf,'18'
0001,3,0,Sp,3
0001,4,0,Sp,4
0001,'2_0',0,Leaf,'2'
0001,6,0,Sp,6
0001,'14_0',0,Leaf,'14'
0001,'13_0',0,Leaf,'13'
0001,9,0,Sp,9
0001,10,0,Sp,10
0001,'6_0',0,Leaf,'6'
0001,'1_0',0,Leaf,'1'
0001,13,0,Sp,13
0001,'5_0',0,Leaf,'5'
0001,'12_0',0,Leaf,'12'
0001,'12_2',2,Leaf,'12'
0001,17,0,Dup,'12'
0001,18,0,Sp,16
0001,'10_0',0,Leaf,'10'
0001,20,0,Sp,18
0001,'Lost-19_0',0,Loss,19
0001,22,0,Sp,20
0001,23,0,Sp,21
0001,'4_0',0,Leaf,'4'
0001,'3_0',0,Leaf,'3'
0001,'17_0',0,Leaf,'17'
0001,'16_0',0,Leaf,'16'
0001,'19_0',0,Leaf,'19'
0001,29,0,Sp,27
0001,'15_0',0,Leaf,'15'
0001,'8_0',0,Leaf,'8'
0001,32,0,Sp,30
0001,33,0,Sp,31
0001,34,0,Sp,32
0001,'Lost-33_0',0,Loss,33
0001,36,0,Sp,34
0001,37,0,Sp,35
0001,38,0,Sp,36
0001,39,0,Sp,37
0001,40,0,Sp,38
0001,'20_1',1,Leaf,'20'
0001,'7_1',1,Leaf,'7'
0001,'18_1',1,Leaf,'18'
0001,44,1,Sp,3
0001,45,1,Sp,4
0001,'Lost-5_1',1,Loss,5
0001,47,1,Sp,6
0001,'14_1',1,Leaf,'14'
0001,'13_1',1,Leaf,'13'
0001,50,1,Sp,9
0001,51,1,Sp,10
0001,'Lost-21_1',1,Loss,21
0001,'4_1',1,Leaf,'4'
0001,'3_1',1,Leaf,'3'
0001,'17_1',1,Leaf,'17'
0001,'17_3',3,Leaf,'17'
0001,57,1,Dup,'17'
0001,'16_1',1,Leaf,'16'
0001,'19_1',1,Leaf,'19'
0001,60,1,Sp,27
0001,'Lost-28_1',1,Loss,28
0001,'8_1',1,Leaf,'8'
0001,63,1,Sp,30
0001,64,1,Sp,31
0001,'16_4',4,Leaf,'16'
0001,'19_4',4,Leaf,'19'
0001,67,4,Sp,27
0001,'15_4',4,Leaf,'15'
0001,'8_4',4,Leaf,'8'
0001,70,4,Sp,30
0001,71,4,Sp,31
0001,72,1,Dup,31
0001,73,1,Sp,32
0001,'11_1',1,Leaf,'11'
0001,75,1,Sp,34
0001,76,1,Sp,35
0001,77,1,Sp,36
0001,78,1,Sp,37
0001,79,1,Sp,38
0001,80,0,Dup,38
0001,'Lost-47_0',0,Loss,47
0001,82,0,Sp,48
0002,'20_0',0,Leaf,'20'
0002,'7_0',0,Leaf,'7'
0002,'18_0',0,Leaf,'18'
0002,3,0,Sp,3
0002,4,0,Sp,4
0002,'2_0',0,Leaf,'2'
0002,6,0,Sp,6
0002,'14_0',0,Leaf,'14'
0002,'13_0',0,Leaf,'13'
0002,9,0,Sp,9
0002,10,0,Sp,10
0002,'6_0',0,Leaf,'6'
0002,'Lost-12_0',0,Loss,12
0002,13,0,Sp,13
0002,'5_0',0,Leaf,'5'
0002,'12_0',0,Leaf,'12'
0002,16,0,Sp,16
0002,'10_0',0,Leaf,'10'
0002,18,0,Sp,18
0002,'9_0',0,Leaf,'9'
0002,20,0,Sp,20
0002,21,0,Sp,21
0002,'4_0',0,Leaf,'4'
0002,'4_1',1,Leaf,'4'
0002,24,0,Dup,'4'
0002,'3_0',0,Leaf,'3'
0002,'17_0',0,Leaf,'17'
0002,'16_0',0,Leaf,'16'
0002,'19_0',0,Leaf,'19'
0002,29,0,Sp,27
0002,'15_0',0,Leaf,'15'
0002,'8_0',0,Leaf,'8'
0002,32,0,Sp,30
0002,33,0,Sp,31
0002,34,0,Sp,32
0002,'11_0',0,Leaf,'11'
0002,36,0,Sp,34
0002,37,0,Sp,35
0002,38,0,Sp,36
0002,39,0,Sp,37
0002,40,0,Sp,38
0002,'25_0',0,Leaf,'25'
0002,'22_0',0,Leaf,'22'
0002,'22_4',4,Leaf,'22'
0002,44,0,Dup,'22'
0002,45,0,Sp,41
0002,'23_0',0,Leaf,'23'
0002,'24_0',0,Leaf,'24'
0002,'21_0',0,Leaf,'21'
0002,49,0,Sp,45
0002,50,0,Sp,46
0002,51,0,Sp,47
0002,'25_3',3,Leaf,'25'
0002,'22_3',3,Leaf,'22'
0002,54,3,Sp,41
0002,'23_3',3,Leaf,'23'
0002,'24_3',3,Leaf,'24'
0002,'21_3',3,Leaf,'21'
0002,58,3,Sp,45
0002,59,3,Sp,46
0002,60,3,Sp,47
0002,61,0,Dup,47
0002,'25_2',2,Leaf,'25'
0002,'22_2',2,Leaf,'22'
0002,64,2,Sp,41
0002,'23_2',2,Leaf,'23'
0002,'24_2',2,Leaf,'24'
0002,'21_2',2,Leaf,'21'
0002,68,2,Sp,45
0002,69,2,Sp,46
0002,70,2,Sp,47
0002,71,0,Dup,47
0002,72,0,Sp,48
0003,'20_0',0,Leaf,'20'
0003,'7_0',0,Leaf,'7'
0003,'18_0',0,Leaf,'18'
0003,3,0,Sp,3
0003,4,0,Sp,4
0003,'2_0',0,Leaf,'2'
0003,6,0,Sp,6
0003,'14_0',0,Leaf,'14'
0003,'13_0',0,Leaf,'13'
0003,9,0,Sp,9
0003,10,0,Sp,10
0003,'6_0',0,Leaf,'6'
0003,'1_0',0,Leaf,'1'
0003,13,0,Sp,13
0003,'5_0',0,Leaf,'5'
0003,'12_0',0,Leaf,'12'
0003,16,0,Sp,16
0003,'10_0',0,Leaf,'10'
0003,18,0,Sp,18
0003,'Lost-19_0',0,Loss,19
0003,20,0,Sp,20
0003,21,0,Sp,21
0003,'4_0',0,Leaf,'4'
0003,'3_0',0,Leaf,'3'
0003,'17_0',0,Leaf,'17'
0003,'16_0',0,Leaf,'16'
0003,'19_0',0,Leaf,'19'
0003,27,0,Sp,27
0003,'15_0',0,Leaf,'15'
0003,'8_0',0,Leaf,'8'
0003,30,0,Sp,30
0003,31,0,Sp,31
0003,32,0,Sp,32
0003,'11_0',0,Leaf,'11'
0003,34,0,Sp,34
0003,35,0,Sp,35
0003,36,0,Sp,36
0003,37,0,Sp,37
0003,38,0,Sp,38
0003,'25_0',0,Leaf,'25'
0003,'25_3',3,Leaf,'25'
0003,41,0,Dup,'25'
0003,'25_2',2,Leaf,'25'
0003,43,0,Dup,'25'
0003,'22_0',0,Leaf,'22'
0003,45,0,Sp,41
0003,'23_0',0,Leaf,'23'
0003,'24_0',0,Leaf,'24'
0003,'21_0',0,Leaf,'21'
0003,49,0,Sp,45
0003,50,0,Sp,46
0003,51,0,Sp,47
0003,'25_1',1,Leaf,'25'
0003,'22_1',1,Leaf,'22'
0003,54,1,Sp,41
0003,'23_1',1,Leaf,'23'
0003,'24_1',1,Leaf,'24'
0003,'21_1',1,Leaf,'21'
0003,58,1,Sp,45
0003,59,1,Sp,46
0003,60,1,Sp,47
0003,61,0,Dup,47
0003,62,0,Sp,48
0004,'20_0',0,Leaf,'20'
0004,'7_0',0,Leaf,'7'
0004,'18_0',0,Leaf,'18'
0004,3,0,Sp,3
0004,4,0,Sp,4
0004,'2_0',0,Leaf,'2'
0004,6,0,Sp,6
0004,'14_0',0,Leaf,'14'
0004,'13_0',0,Leaf,'13'
0004,9,0,Sp,9
0004,10,0,Sp,10
0004,'Lost-11_0',0,Loss,11
0004,'Lost-12_0',0,Loss,12
0004,13,0,Sp,13
0004,'5_0',0,Leaf,'5'
0004,'12_0',0,Leaf,'12'
0004,16,0,Sp,16
0004,'10_0',0,Leaf,'10'
0004,18,0,Sp,18
0004,'Lost-19_0',0,Loss,19
0004,20,0,Sp,20
0004,21,0,Sp,21
0004,'6_1',1,Leaf,'6'
0004,'1_1',1,Leaf,'1'
0004,24,1,Sp,13
0004,'5_1',1,Leaf,'5'
0004,'12_1',1,Leaf,'12'
0004,27,1,Sp,16
0004,'10_1',1,Leaf,'10'
0004,29,1,Sp,18
0004,'9_1',1,Leaf,'9'
0004,31,1,Sp,20
0004,32,1,Sp,21
0004,33,0,Dup,21
0004,'4_0',0,Leaf,'4'
0004,'4_2',2,Leaf,'4'
0004,36,0,Dup,'4'
0004,'3_0',0,Leaf,'3'
0004,'17_0',0,Leaf,'17'
0004,'16_0',0,Leaf,'16'
0004,'19_0',0,Leaf,'19'
0004,41,0,Sp,27
0004,'15_0',0,Leaf,'15'
0004,'8_0',0,Leaf,'8'
