GENE,Gt_node,Lt_node,Lt_paralog
0001,'23_0_0','23_0',0
0001,'17_0_0','17_0',0
0001,2,14,0
0001,'23_3_0','23_3',3
0001,'17_3_0','17_3',3
0001,5,17,3
0001,6,18,0
0001,'23_2_0','23_2',2
0001,'17_2_0','17_2',2
0001,9,21,2
0001,10,22,0
0001,'16_0_0','16_0',0
0001,'13_0_0','13_0',0
0001,'13_1_0','13_1',1
0001,14,8,0
0001,15,10,0
0001,16,24,0
0001,'24_0_0','24_0',0
0001,'20_0_0','20_0',0
0001,19,32,0
0001,'18_0_0','18_0',0
0001,'14_0_0','14_0',0
0001,22,27,0
0001,23,33,0
0001,'24_4_0','24_4',4
0001,'18_4_0','18_4',4
0001,'14_4_0','14_4',4
0001,27,36,4
0001,28,40,4
0001,29,41,0
0001,30,42,0
0001,'1_0_0','1_0',0
0001,'2_0_0','2_0',0
0001,33,3,0
0001,'3_0_0','3_0',0
0001,35,4,0
0001,36,46,0
0002,'6_3_0','6_3',3
0002,'21_3_0','21_3',3
0002,'11_3_0','11_3',3
0002,'9_3_0','9_3',3
0002,4,55,3
0002,5,57,3
0002,6,61,3
0002,'21_2_0','21_2',2
0002,'9_2_0','9_2',2
0002,'11_2_0','11_2',2
0002,10,24,2
0002,11,26,2
0002,'25_6_0','25_6',6
0002,'25_2_0','25_2',2
0002,14,29,2
0002,15,30,2
0002,'6_2_0','6_2',2
0002,17,32,2
0002,'12_2_0','12_2',2
0002,'12_5_0','12_5',5
0002,20,20,2
0002,21,34,2
0002,'7_12_0','7_12',12
0002,'4_10_0','4_10',10
0002,24,47,10
0002,'4_9_0','4_9',9
0002,'7_9_0','7_9',9
0002,27,42,9
0002,28,48,9
0002,'7_11_0','7_11',11
0002,'7_2_0','7_2',2
0002,31,38,2
0002,'4_2_0','4_2',2
0002,33,39,2
0002,34,49,2
0002,35,50,2
0002,36,66,2
0002,'6_7_0','6_7',7
0002,'6_0_0','6_0',0
0002,'6_8_0','6_8',8
0002,40,10,0
0002,41,12,0
0002,'12_4_0','12_4',4
0002,'12_0_0','12_0',0
0002,44,5,0
0002,45,15,0
0002,46,67,0
0002,'8_13_0','8_13',13
0002,'24_20_0','24_20',20
0002,'24_13_0','24_13',13
0002,50,122,13
0002,'20_13_0','20_13',13
0002,52,123,13
0002,53,127,13
0002,'18_14_0','18_14',14
0002,'14_14_0','14_14',14
0002,56,106,14
0002,'20_14_0','20_14',14
0002,'24_14_0','24_14',14
0002,59,109,14
0002,60,110,14
0002,'17_14_0','17_14',14
0002,'23_14_0','23_14',14
0002,63,101,14
0002,'5_18_0','5_18',18
0002,65,102,14
0002,'16_17_0','16_17',17
0002,'13_14_0','13_14',14
0002,68,93,14
0002,69,103,14
0002,70,111,14
0002,'8_14_0','8_14',14
0002,'8_22_0','8_22',22
0002,73,114,14
0002,74,115,14
0002,'16_0_0','16_0',0
0002,'16_16_0','16_16',16
0002,77,73,0
0002,'13_0_0','13_0',0
0002,79,74,0
0002,'24_0_0','24_0',0
0002,'20_0_0','20_0',0
0002,82,80,0
0002,83,84,0
0002,'8_21_0','8_21',21
0002,'8_0_0','8_0',0
0002,86,87,0
0002,87,88,0
0002,88,116,0
0002,89,128,0
0002,90,129,0
0003,'19_0_0','19_0',0
0003,'15_0_0','15_0',0
0003,'22_0_0','22_0',0
0003,3,4,0
0003,4,6,0
0003,'9_0_0','9_0',0
0003,'11_0_0','11_0',0
0003,7,9,0
0003,'21_0_0','21_0',0
0003,9,11,0
0003,'6_2_0','6_2',2
0003,'6_3_0','6_3',3
0003,'6_4_0','6_4',4
0003,'6_0_0','6_0',0
0003,14,16,0
0003,15,18,0
0003,16,20,0
0003,17,21,0
0003,18,22,0
0003,'12_0_0','12_0',0
0003,20,23,0
0003,'12_1_0','12_1',1
0003,'19_1_0','19_1',1
0003,'6_1_0','6_1',1
0003,'9_1_0','9_1',1
0003,'11_1_0','11_1',1
0003,26,32,1
0003,'21_1_0','21_1',1
0003,28,34,1
0003,29,38,1
0003,30,39,1
0003,31,40,1
0003,32,43,0
0003,'24_0_0','24_0',0
0003,'20_0_0','20_0',0
0003,35,60,0
0003,'14_0_0','14_0',0
0003,'18_0_0','18_0',0
0003,38,57,0
0003,39,61,0
0003,'16_0_0','16_0',0
0003,'5_5_0','5_5',5
0003,'5_0_0','5_0',0
0003,43,49,0
0003,44,54,0
0003,45,62,0
0003,46,65,0
0004,'5_0_0','5_0',0
0004,'10_2_0','10_2',2
0004,'10_0_0','10_0',0
0004,3,16,0
0004,4,17,0
0004,'16_0_0','16_0',0
0004,6,20,0
0004,'18_3_0','18_3',3
0004,'14_3_0','14_3',3
0004,9,26,3
0004,'18_0_0','18_0',0
0004,'14_0_0','14_0',0
0004,12,23,0
0004,13,27,0
0004,'20_0_0','20_0',0
0004,15,31,0
0004,16,32,0
0004,'8_0_0','8_0',0
0004,'8_4_0','8_4',4
0004,19,35,0
0004,20,36,0
0004,'3_0_0','3_0',0
0004,'2_0_0','2_0',0
0004,'1_0_0','1_0',0
0004,24,3,0
0004,'1_1_0','1_1',1
0004,'2_1_0','2_1',1
0004,27,6,1
0004,28,7,0
0004,29,8,0
0004,30,38,0
0005,'12_0_0','12_0',0
0005,'12_1_0','12_1',1
0005,2,3,0
0005,'11_2_0','11_2',2
0005,'9_2_0','9_2',2
0005,5,16,2
0005,'9_0_0','9_0',0
0005,'11_0_0','11_0',0
0005,8,11,0
0005,9,19,0
0005,'6_0_0','6_0',0
