GENE,Gt_node,Lt_node,Lt_paralog
0001,'21_0_0','21_0',0
0001,'25_0_0','25_0',0
0001,'11_0_0','11_0',0
0001,'18_0_0','18_0',0
0001,4,41,0
0001,5,42,0
0001,6,43,0
0001,'15_0_0','15_0',0
0001,8,45,0
0001,'13_0_0','13_0',0
0001,'19_0_0','19_0',0
0001,'17_0_0','17_0',0
0001,'24_0_0','24_0',0
0001,13,26,0
0001,14,28,0
0001,'16_0_0','16_0',0
0001,'12_0_0','12_0',0
0001,17,33,0
0001,18,34,0
0001,19,36,0
0001,20,46,0
0001,'20_0_0','20_0',0
0001,'14_0_0','14_0',0
0001,23,21,0
0001,'22_0_0','22_0',0
0001,25,23,0
0001,26,47,0
0001,'6_0_0','6_0',0
0001,'8_0_0','8_0',0
0001,'4_0_0','4_0',0
0001,30,14,0
0001,31,16,0
0001,'7_0_0','7_0',0
0001,'10_0_0','10_0',0
0001,34,11,0
0001,35,17,0
0001,'9_0_0','9_0',0
0001,'2_0_0','2_0',0
0001,'5_0_0','5_0',0
0001,39,4,0
0001,'1_0_0','1_0',0
0001,41,6,0
0001,42,8,0
0001,43,18,0
0001,44,48,0
0002,'23_2_0','23_2',2
0002,'24_2_0','24_2',2
0002,'17_2_0','17_2',2
0002,3,51,2
0002,'19_2_0','19_2',2
0002,5,53,2
0002,6,55,2
0002,'12_2_0','12_2',2
0002,'16_2_0','16_2',2
0002,9,58,2
0002,10,59,2
0002,'13_2_0','13_2',2
0002,12,61,2
0002,'15_2_0','15_2',2
0002,'18_2_0','18_2',2
0002,'11_2_0','11_2',2
0002,16,66,2
0002,'25_2_0','25_2',2
0002,18,67,2
0002,19,70,2
0002,20,71,2
0002,'15_0_0','15_0',0
0002,'11_0_0','11_0',0
0002,'18_0_0','18_0',0
0002,24,43,0
0002,'25_0_0','25_0',0
0002,26,44,0
0002,'21_0_0','21_0',0
0002,28,45,0
0002,29,47,0
0002,'13_0_0','13_0',0
0002,'16_0_0','16_0',0
0002,'12_0_0','12_0',0
0002,33,35,0
0002,'23_0_0','23_0',0
0002,'19_0_0','19_0',0
0002,'17_0_0','17_0',0
0002,'24_0_0','24_0',0
0002,38,28,0
0002,39,30,0
0002,40,32,0
0002,41,36,0
0002,42,38,0
0002,43,48,0
0002,44,72,0
0002,'20_0_0','20_0',0
0002,'14_0_0','14_0',0
0002,47,23,0
0002,'22_0_0','22_0',0
0002,49,25,0
0002,50,73,0
0002,'4_0_0','4_0',0
0002,'8_0_0','8_0',0
0002,53,16,0
0002,'6_0_0','6_0',0
0002,55,18,0
0002,'10_0_0','10_0',0
0002,'7_0_0','7_0',0
0002,58,13,0
0002,59,19,0
0002,'9_0_0','9_0',0
0002,'3_0_0','3_0',0
0002,'1_0_0','1_0',0
0002,'5_0_0','5_0',0
0002,'2_1_0','2_1',1
0002,'2_0_0','2_0',0
0002,66,5,0
0002,67,6,0
0002,68,8,0
0002,69,9,0
0002,70,10,0
0002,71,20,0
0002,72,74,0
0003,'9_0_0','9_0',0
0003,'9_1_0','9_1',1
0003,'9_2_0','9_2',2
0003,3,3,1
0003,4,4,0
0003,'3_0_0','3_0',0
0003,6,10,0
0003,'10_0_0','10_0',0
0003,'8_0_0','8_0',0
0003,'4_0_0','4_0',0
0003,10,16,0
0003,'6_0_0','6_0',0
0003,12,18,0
0003,13,19,0
0003,14,20,0
0003,'21_0_0','21_0',0
0003,'21_4_0','21_4',4
0003,17,43,0
0003,'25_0_0','25_0',0
0003,'11_0_0','11_0',0
0003,'18_0_0','18_0',0
0003,21,47,0
0003,22,48,0
0003,23,49,0
0003,'15_0_0','15_0',0
0003,25,51,0
0003,'23_0_0','23_0',0
0003,'19_0_0','19_0',0
0003,'17_0_0','17_0',0
0003,'24_0_0','24_0',0
0003,30,30,0
0003,31,32,0
0003,32,34,0
0003,'12_0_0','12_0',0
0003,'16_0_0','16_0',0
0003,35,37,0
0003,36,38,0
0003,'13_0_0','13_0',0
0003,38,40,0
0003,39,52,0
0003,'22_0_0','22_0',0
0003,'20_3_0','20_3',3
0003,'20_0_0','20_0',0
0003,43,23,0
0003,'14_0_0','14_0',0
0003,45,25,0
0003,46,27,0
0003,47,53,0
0003,48,54,0
0004,'3_0_0','3_0',0
0004,'1_0_0','1_0',0
0004,'1_2_0','1_2',2
0004,3,7,0
0004,'5_0_0','5_0',0
0004,'2_0_0','2_0',0
0004,6,4,0
0004,7,8,0
0004,'5_1_0','5_1',1
0004,'2_1_0','2_1',1
0004,10,11,1
0004,'1_1_0','1_1',1
0004,12,13,1
0004,13,14,0
0004,14,15,0
0004,'9_0_0','9_0',0
0004,16,16,0
0004,'10_0_0','10_0',0
0004,'7_0_0','7_0',0
0004,19,19,0
0004,'6_0_0','6_0',0
