GENE,Gt_node,Lt_node,Lt_paralog
0001,'8_1_0','8_1',1
0001,'11_1_0','11_1',1
0001,2,71,1
0001,'10_5_0','10_5',5
0001,4,72,1
0001,'6_1_0','6_1',1
0001,'4_1_0','4_1',1
0001,7,81,1
0001,'12_1_0','12_1',1
0001,'3_1_0','3_1',1
0001,10,78,1
0001,11,82,1
0001,'7_1_0','7_1',1
0001,'7_6_0','7_6',6
0001,14,75,1
0001,15,83,1
0001,16,84,1
0001,'9_1_0','9_1',1
0001,'15_1_0','15_1',1
0001,'2_1_0','2_1',1
0001,20,47,1
0001,21,49,1
0001,'13_2_0','13_2',2
0001,'1_2_0','1_2',2
0001,24,59,2
0001,'9_2_0','9_2',2
0001,'2_2_0','2_2',2
0001,'15_2_0','15_2',2
0001,28,54,2
0001,29,56,2
0001,30,60,2
0001,31,61,1
0001,'14_1_0','14_1',1
0001,33,65,1
0001,34,85,1
0001,'5_8_0','5_8',8
0001,'5_1_0','5_1',1
0001,37,88,1
0001,38,89,1
0001,'15_0_0','15_0',0
0001,'2_0_0','2_0',0
0001,41,2,0
0001,'14_0_0','14_0',0
0001,43,8,0
0001,'4_4_0','4_4',4
0001,'6_7_0','6_7',7
0001,'6_4_0','6_4',4
0001,47,35,4
0001,48,37,4
0001,'3_4_0','3_4',4
0001,'12_4_0','12_4',4
0001,51,32,4
0001,52,38,4
0001,'7_4_0','7_4',4
0001,54,39,4
0001,'10_4_0','10_4',4
0001,'11_4_0','11_4',4
0001,'8_4_0','8_4',4
0001,58,27,4
0001,59,28,4
0001,60,40,4
0001,'10_0_0','10_0',0
0001,'11_0_0','11_0',0
0001,'8_0_0','8_0',0
0001,64,12,0
0001,65,13,0
0001,'6_0_0','6_0',0
0001,'4_0_0','4_0',0
0001,68,20,0
0001,'12_0_0','12_0',0
0001,'3_0_0','3_0',0
0001,71,17,0
0001,72,21,0
0001,'7_0_0','7_0',0
0001,74,22,0
0001,75,23,0
0001,76,41,0
0001,77,42,0
0001,78,90,0
0001,'19_0_0','19_0',0
0001,80,96,0
0002,'5_2_0','5_2',2
0002,'14_2_0','14_2',2
0002,'13_2_0','13_2',2
0002,'1_2_0','1_2',2
0002,4,42,2
0002,'13_3_0','13_3',3
0002,'1_3_0','1_3',3
0002,7,45,3
0002,8,46,2
0002,'15_2_0','15_2',2
0002,'2_2_0','2_2',2
0002,11,37,2
0002,12,47,2
0002,13,49,2
0002,'7_2_0','7_2',2
0002,'6_6_0','6_6',6
0002,'4_6_0','4_6',6
0002,17,66,6
0002,'6_2_0','6_2',2
0002,'4_2_0','4_2',2
0002,20,63,2
0002,21,67,2
0002,'3_5_0','3_5',5
0002,'3_2_0','3_2',2
0002,24,58,2
0002,25,68,2
0002,26,69,2
0002,'8_2_0','8_2',2
0002,'11_2_0','11_2',2
0002,29,53,2
0002,30,70,2
0002,31,71,2
0002,32,73,2
0002,'4_0_0','4_0',0
0002,'6_0_0','6_0',0
0002,35,24,0
0002,'3_0_0','3_0',0
0002,'12_0_0','12_0',0
0002,38,21,0
0002,39,25,0
0002,'7_4_0','7_4',4
0002,'7_0_0','7_0',0
0002,42,18,0
0002,43,26,0
0002,'10_0_0','10_0',0
0002,'8_0_0','8_0',0
0002,'11_0_0','11_0',0
0002,47,14,0
0002,48,15,0
0002,49,27,0
0002,'9_0_0','9_0',0
0002,'15_0_0','15_0',0
0002,'2_0_0','2_0',0
0002,53,2,0
0002,54,4,0
