GENE,Gt_node,Lt_node,Lt_paralog
0001,'2_0_0','2_0',0
0001,'16_1_0','16_1',1
0001,'6_1_0','6_1',1
0001,'22_1_0','22_1',1
0001,'7_1_0','7_1',1
0001,5,19,1
0001,6,21,1
0001,'20_1_0','20_1',1
0001,'15_1_0','15_1',1
0001,9,24,1
0001,'19_1_0','19_1',1
0001,11,26,1
0001,12,27,1
0001,13,29,1
0001,'16_2_0','16_2',2
0001,'16_0_0','16_0',0
0001,16,15,0
0001,'20_0_0','20_0',0
0001,'15_0_0','15_0',0
0001,19,9,0
0001,'19_0_0','19_0',0
0001,21,11,0
0001,'7_0_0','7_0',0
0001,'22_0_0','22_0',0
0001,24,4,0
0001,'6_0_0','6_0',0
0001,26,6,0
0001,27,12,0
0001,28,16,0
0001,29,30,0
0001,30,31,0
0001,'9_0_0','9_0',0
0001,'17_0_0','17_0',0
0001,33,60,0
0001,'11_0_0','11_0',0
0001,'8_0_0','8_0',0
0001,36,54,0
0001,'23_0_0','23_0',0
0001,38,56,0
0001,'5_0_0','5_0',0
0001,40,57,0
0001,41,61,0
0001,'3_0_0','3_0',0
0001,'24_0_0','24_0',0
0001,44,48,0
0001,'14_0_0','14_0',0
0001,46,50,0
0001,47,62,0
0001,'4_0_0','4_0',0
0001,'4_3_0','4_3',3
0001,50,36,0
0001,'10_0_0','10_0',0
0001,52,37,0
0001,'21_0_0','21_0',0
0001,'13_0_0','13_0',0
0001,'25_0_0','25_0',0
0001,56,42,0
0001,'12_0_0','12_0',0
0001,58,43,0
0001,59,44,0
0001,60,45,0
0001,61,63,0
0001,'18_0_0','18_0',0
0001,63,64,0
0001,64,65,0
0001,'1_0_0','1_0',0
0001,66,66,0
0002,'24_0_0','24_0',0
0002,'3_0_0','3_0',0
0002,2,32,0
0002,'14_0_0','14_0',0
0002,4,34,0
0002,'9_0_0','9_0',0
0002,'17_0_0','17_0',0
0002,7,44,0
0002,'17_2_0','17_2',2
0002,'9_2_0','9_2',2
0002,10,47,2
0002,11,48,0
0002,'8_0_0','8_0',0
0002,'11_0_0','11_0',0
0002,14,38,0
0002,'23_0_0','23_0',0
0002,16,40,0
0002,'5_0_0','5_0',0
0002,18,41,0
0002,19,49,0
0002,20,50,0
0002,'12_0_0','12_0',0
0002,'13_0_0','13_0',0
0002,'25_0_0','25_0',0
0002,24,26,0
0002,25,27,0
0002,'21_0_0','21_0',0
0002,27,28,0
0002,'4_0_0','4_0',0
0002,'10_0_0','10_0',0
0002,30,21,0
0002,31,29,0
0002,32,51,0
0002,'18_0_0','18_0',0
0002,34,52,0
0002,'16_0_0','16_0',0
