GENE,Gt_node,Lt_node,Lt_paralog
0001,'22_0_0','22_0',0
0001,'22_4_0','22_4',4
0001,2,41,0
0001,'21_0_0','21_0',0
0001,4,42,0
0001,'15_0_0','15_0',0
0001,'10_0_0','10_0',0
0001,7,20,0
0001,'7_0_0','7_0',0
0001,'7_1_0','7_1',1
0001,10,17,0
0001,11,21,0
0001,'18_2_0','18_2',2
0001,'18_0_0','18_0',0
0001,'18_3_0','18_3',3
0001,15,26,0
0001,16,28,0
0001,17,29,0
0001,'16_0_0','16_0',0
0001,19,35,0
0001,'5_0_0','5_0',0
0001,'1_0_0','1_0',0
0001,'17_0_0','17_0',0
0001,'19_0_0','19_0',0
0001,24,4,0
0001,25,6,0
0001,'3_0_0','3_0',0
0001,'20_0_0','20_0',0
0001,28,9,0
0001,29,10,0
0001,30,11,0
0001,'2_0_0','2_0',0
0001,32,14,0
0001,33,36,0
0001,34,44,0
0002,'7_0_0','7_0',0
0002,'18_0_0','18_0',0
0002,2,7,0
0002,'21_5_0','21_5',5
0002,'22_7_0','22_7',7
0002,'22_0_0','22_0',0
0002,'22_8_0','22_8',8
0002,7,17,0
0002,8,19,0
0002,'21_0_0','21_0',0
0002,10,20,0
0002,11,24,0
0002,'24_4_0','24_4',4
0002,'23_2_0','23_2',2
0002,14,31,2
0002,'22_2_0','22_2',2
0002,16,36,2
0002,17,37,0
0002,'21_1_0','21_1',1
0002,'21_6_0','21_6',6
0002,20,51,1
0002,'22_9_0','22_9',9
0002,'22_1_0','22_1',1
0002,23,54,1
0002,24,55,1
0002,'23_3_0','23_3',3
0002,'24_3_0','24_3',3
0002,27,46,3
0002,'25_3_0','25_3',3
0002,29,47,3
0002,'24_1_0','24_1',1
0002,'23_1_0','23_1',1
0002,32,41,1
0002,'25_1_0','25_1',1
0002,34,42,1
0002,35,48,1
0002,36,56,1
0002,37,57,0
0002,38,58,0
0003,'9_3_0','9_3',3
0003,'9_0_0','9_0',0
0003,2,12,0
0003,'4_0_0','4_0',0
0003,'4_4_0','4_4',4
0003,5,15,0
0003,6,16,0
0003,'12_1_0','12_1',1
0003,'18_0_0','18_0',0
