GENE,Gt_node,Lt_node,Lt_paralog
0001,'22_0_0','22_0',0
0001,'25_0_0','25_0',0
0001,2,41,0
0001,'20_0_0','20_0',0
0001,'24_0_0','24_0',0
0001,'21_0_0','21_0',0
0001,6,45,0
0001,7,46,0
0001,'23_0_0','23_0',0
0001,9,48,0
0001,10,49,0
0001,'4_1_0','4_1',1
0001,'19_0_0','19_0',0
0001,'14_0_0','14_0',0
0001,14,4,0
0001,'4_0_0','4_0',0
0001,16,6,0
0001,17,10,0
0001,'2_0_0','2_0',0
0001,'1_0_0','1_0',0
0001,'8_0_0','8_0',0
0001,21,15,0
0001,22,16,0
0001,'18_0_0','18_0',0
0001,24,17,0
0001,25,18,0
0001,'9_0_0','9_0',0
0001,'11_0_0','11_0',0
0001,'16_0_0','16_0',0
0001,29,34,0
0001,30,36,0
0001,'12_0_0','12_0',0
0001,'15_0_0','15_0',0
0001,'3_0_0','3_0',0
0001,'6_0_0','6_0',0
0001,35,23,0
0001,36,24,0
0001,37,26,0
0001,'17_0_0','17_0',0
0001,39,28,0
0001,'5_0_0','5_0',0
0001,41,29,0
0001,42,37,0
0001,43,38,0
0001,44,50,0
0002,'18_1_0','18_1',1
0002,'8_1_0','8_1',1
0002,'1_1_0','1_1',1
0002,3,30,1
0002,'2_1_0','2_1',1
0002,5,31,1
0002,6,32,1
0002,'4_1_0','4_1',1
0002,'19_1_0','19_1',1
0002,'14_1_0','14_1',1
0002,'7_1_0','7_1',1
0002,11,21,1
0002,12,23,1
0002,13,25,1
0002,14,33,1
0002,'2_0_0','2_0',0
0002,'1_0_0','1_0',0
0002,'8_0_0','8_0',0
0002,18,15,0
0002,19,16,0
0002,'14_3_0','14_3',3
0002,'14_0_0','14_0',0
0002,22,3,0
0002,'14_2_0','14_2',2
0002,24,5,0
0002,'7_0_0','7_0',0
0002,26,6,0
0002,'19_0_0','19_0',0
0002,28,8,0
0002,29,18,0
0002,30,34,0
0002,'6_4_0','6_4',4
0002,'3_4_0','3_4',4
0002,33,48,4
0002,'15_4_0','15_4',4
0002,35,49,4
0002,'12_4_0','12_4',4
0002,37,51,4
0002,'3_0_0','3_0',0
0002,'6_0_0','6_0',0
0002,40,39,0
0002,'15_0_0','15_0',0
0002,42,40,0
0002,'12_0_0','12_0',0
0002,'12_5_0','12_5',5
0002,45,43,0
0002,46,44,0
0002,47,52,0
0002,'17_0_0','17_0',0
0002,49,54,0
0002,50,58,0
0002,'23_0_0','23_0',0
0002,'23_8_0','23_8',8
0002,53,77,0
0002,'20_0_0','20_0',0
0002,'21_0_0','21_0',0
0002,'24_0_0','24_0',0
0002,57,73,0
0002,58,74,0
0002,59,78,0
0002,'22_0_0','22_0',0
0002,'25_0_0','25_0',0
0002,62,61,0
0002,'25_6_0','25_6',6
0002,'22_6_0','22_6',6
0002,65,64,6
0002,'22_7_0','22_7',7
0002,'25_7_0','25_7',7
0002,68,67,7
0002,69,68,6
0002,70,69,0
0002,71,79,0
0002,72,80,0
0003,'9_0_0','9_0',0
0003,'11_0_0','11_0',0
0003,'10_0_0','10_0',0
0003,'13_0_0','13_0',0
0003,4,26,0
0003,5,28,0
0003,6,30,0
0003,'5_0_0','5_0',0
0003,'3_0_0','3_0',0
0003,'6_0_0','6_0',0
0003,10,15,0
0003,'15_0_0','15_0',0
0003,12,16,0
0003,'12_0_0','12_0',0
0003,14,18,0
0003,15,21,0
0003,16,31,0
0003,'19_0_0','19_0',0
0003,'14_0_0','14_0',0
0003,'7_0_0','7_0',0
0003,20,2,0
0003,21,4,0
0003,'4_0_0','4_0',0
0003,'4_1_0','4_1',1
