GENE,Gt_node,Lt_node,Lt_paralog
0001,'1_0_0','1_0',0
0001,'2_0_0','2_0',0
0001,2,3,0
0001,'3_0_0','3_0',0
0001,4,4,0
0001,'7_0_0','7_0',0
0001,'4_0_0','4_0',0
0001,7,28,0
0001,'4_3_0','4_3',3
0001,'7_3_0','7_3',3
0001,10,31,3
0001,11,32,0
0001,'25_0_0','25_0',0
0001,'21_0_0','21_0',0
0001,'9_0_0','9_0',0
0001,'11_0_0','11_0',0
0001,16,17,0
0001,17,19,0
0001,18,21,0
0001,'6_0_0','6_0',0
0001,20,23,0
0001,'15_0_0','15_0',0
0001,'22_0_0','22_0',0
0001,23,8,0
0001,'19_2_0','19_2',2
0001,'19_0_0','19_0',0
0001,26,11,0
0001,27,12,0
0001,28,24,0
0001,29,33,0
0001,'13_0_0','13_0',0
0001,'10_0_0','10_0',0
0001,'23_0_0','23_0',0
0001,'17_0_0','17_0',0
0001,34,42,0
0001,35,43,0
0001,36,44,0
0001,'14_0_0','14_0',0
0001,'18_0_0','18_0',0
0001,39,47,0
0001,'24_0_0','24_0',0
0001,'20_0_0','20_0',0
0001,42,50,0
0001,43,51,0
0001,44,52,0
0001,'8_0_0','8_0',0
0001,46,54,0
0001,47,55,0
0001,48,56,0
0002,'8_0_0','8_0',0
0002,'18_0_0','18_0',0
0002,'14_0_0','14_0',0
0002,3,41,0
0002,'24_0_0','24_0',0
0002,'20_0_0','20_0',0
0002,6,44,0
0002,7,45,0
0002,'16_0_0','16_0',0
0002,'5_0_0','5_0',0
0002,'5_1_0','5_1',1
0002,11,29,0
0002,'17_2_0','17_2',2
0002,'23_2_0','23_2',2
0002,14,35,2
0002,15,37,0
0002,16,38,0
0002,17,46,0
0002,18,48,0
0002,'19_0_0','19_0',0
0002,'22_0_0','22_0',0
0002,'15_0_0','15_0',0
0002,22,8,0
0002,23,10,0
0002,'6_0_0','6_0',0
0002,'9_0_0','9_0',0
0002,'11_0_0','11_0',0
0002,27,13,0
0002,'21_0_0','21_0',0
0002,29,15,0
0002,'25_0_0','25_0',0
0002,31,17,0
0002,32,19,0
0002,33,20,0
0002,'12_0_0','12_0',0
0002,35,21,0
0002,36,49,0
0002,'3_0_0','3_0',0
0002,'2_0_0','2_0',0
0002,'1_0_0','1_0',0
0002,40,3,0
0002,41,4,0
0002,42,50,0
0003,'17_0_0','17_0',0
0003,'23_0_0','23_0',0
0003,2,10,0
0003,'10_0_0','10_0',0
0003,4,11,0
0003,'13_0_0','13_0',0
0003,'16_0_0','16_0',0
0003,7,4,0
0003,8,12,0
0003,'20_0_0','20_0',0
0003,'24_0_0','24_0',0
0003,11,18,0
0003,'14_0_0','14_0',0
0003,'18_0_0','18_0',0
0003,14,15,0
0003,15,19,0
0003,16,20,0
0004,'24_0_0','24_0',0
0004,'20_0_0','20_0',0
0004,2,38,0
0004,'14_0_0','14_0',0
0004,'18_0_0','18_0',0
0004,5,35,0
0004,6,39,0
0004,'5_0_0','5_0',0
0004,'10_0_0','10_0',0
0004,9,27,0
0004,'23_0_0','23_0',0
0004,'17_0_0','17_0',0
0004,12,30,0
0004,13,31,0
0004,'16_0_0','16_0',0
0004,'13_0_0','13_0',0
0004,16,24,0
0004,17,32,0
0004,18,40,0
0004,'7_0_0','7_0',0
0004,'4_0_0','4_0',0
0004,21,20,0
0004,'12_0_0','12_0',0
0004,'19_0_0','19_0',0
0004,'15_0_0','15_0',0
0004,'22_0_0','22_0',0
0004,26,4,0
0004,27,6,0
0004,'25_0_0','25_0',0
0004,'9_0_0','9_0',0
0004,'11_0_0','11_0',0
0004,31,9,0
0004,'21_0_0','21_0',0
0004,33,11,0
0004,34,13,0
0004,'6_0_0','6_0',0
0004,36,15,0
0004,37,16,0
0004,38,17,0
0004,39,21,0
0004,40,43,0
0005,'12_1_0','12_1',1
0005,'12_0_0','12_0',0
0005,2,7,0
0005,'6_0_0','6_0',0
0005,'25_0_0','25_0',0
0005,'9_0_0','9_0',0
0005,'11_0_0','11_0',0
0005,7,15,0
