GENE,Gt_node,Lt_node,Lt_paralog
0001,'17_0_0','17_0',0
0001,'4_0_0','4_0',0
0001,'5_0_0','5_0',0
0001,3,4,0
0001,'15_0_0','15_0',0
0001,'7_0_0','7_0',0
0001,6,16,0
0001,'3_0_0','3_0',0
0001,'6_0_0','6_0',0
0001,'12_0_0','12_0',0
0001,10,20,0
0001,11,21,0
0001,12,22,0
0001,'18_0_0','18_0',0
0001,'9_0_0','9_0',0
0001,15,10,0
0001,'1_0_0','1_0',0
0001,17,12,0
0001,'16_0_0','16_0',0
0001,'13_0_0','13_0',0
0001,20,7,0
0001,21,13,0
0001,22,23,0
0001,23,26,0
0001,24,30,0
0002,'17_0_0','17_0',0
0002,'19_0_0','19_0',0
0002,'19_1_0','19_1',1
0002,3,3,0
0002,4,5,0
0002,'25_2_0','25_2',2
0002,'25_0_0','25_0',0
0002,7,9,0
0002,'21_0_0','21_0',0
0002,'23_0_0','23_0',0
0002,'24_0_0','24_0',0
0002,11,13,0
0002,12,15,0
0002,13,19,0
0002,14,20,0
0003,'25_0_0','25_0',0
0003,'22_2_0','22_2',2
0003,'24_2_0','24_2',2
0003,'23_2_0','23_2',2
0003,4,16,2
0003,'21_2_0','21_2',2
0003,6,18,2
0003,7,19,2
0003,'23_0_0','23_0',0
0003,'23_4_0','23_4',4
0003,'23_5_0','23_5',5
0003,11,6,4
0003,12,7,0
0003,'21_0_0','21_0',0
0003,14,11,0
0003,'22_0_0','22_0',0
0003,16,12,0
0003,17,20,0
0003,18,21,0
0003,'22_3_0','22_3',3
0003,'24_3_0','24_3',3
0003,'23_3_0','23_3',3
0003,22,33,3
0003,23,36,3
0003,'24_1_0','24_1',1
0003,'23_1_0','23_1',1
0003,26,26,1
0003,27,37,1
0003,'25_1_0','25_1',1
0003,29,38,1
0003,30,39,0
0004,'20_0_0','20_0',0
0004,'8_0_0','8_0',0
0004,2,21,0
0004,'2_0_0','2_0',0
0004,4,22,0
0004,'13_0_0','13_0',0
0004,'16_0_0','16_0',0
0004,7,7,0
0004,'9_0_0','9_0',0
0004,'18_0_0','18_0',0
0004,10,10,0
