GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'1_0',0,Leaf,'1'
0001,'3_0',0,Leaf,'3'
0001,2,0,Sp,2
0001,'10_0',0,Leaf,'10'
0001,4,0,Sp,4
0001,'8_0',0,Leaf,'8'
0001,'2_0',0,Leaf,'2'
0001,'4_0',0,Leaf,'4'
0001,8,0,Sp,8
0001,9,0,Sp,9
0001,'9_0',0,Leaf,'9'
0001,'6_0',0,Leaf,'6'
0001,'Lost-11_2',2,Loss,11
0001,13,0,Dup,'6'
0001,14,0,Sp,12
0001,'Lost-12_1',1,Loss,12
0001,16,0,Dup,12
0001,17,0,Sp,13
0001,'Lost-16_0',0,Loss,16
0001,19,0,Sp,17
0001,20,0,Sp,18
0001,'18_0',0,Leaf,'18'
0001,'Lost-19_3',3,Loss,19
0001,23,0,Dup,'18'
0001,'20_0',0,Leaf,'20'
0001,'Lost-41_0',0,Loss,41
0001,'13_0',0,Leaf,'13'
0001,'23_0',0,Leaf,'23'
0001,28,0,Sp,44
0001,29,0,Sp,45
0001,30,0,Sp,46
0001,31,0,Sp,47
0001,32,0,Sp,48
0002,'Lost-18_0',0,Loss,18
0002,'Lost-19_0',0,Loss,19
0002,'18_1',1,Leaf,'18'
0002,3,0,Dup,'18'
0002,'20_0',0,Leaf,'20'
0002,'20_4',4,Leaf,'20'
0002,6,0,Dup,'20'
0002,'20_3',3,Leaf,'20'
0002,8,0,Dup,'20'
0002,'20_2',2,Leaf,'20'
0002,'20_6',6,Leaf,'20'
0002,11,2,Dup,'20'
0002,'20_5',5,Leaf,'20'
0002,13,2,Dup,'20'
0002,14,0,Dup,'20'
0002,'11_0',0,Leaf,'11'
0002,'16_0',0,Leaf,'16'
0002,'21_0',0,Leaf,'21'
0002,'19_0',0,Leaf,'19'
0002,19,0,Sp,25
0002,20,0,Sp,26
0002,'17_0',0,Leaf,'17'
0002,22,0,Sp,28
0002,23,0,Sp,29
0002,'15_0',0,Leaf,'15'
0002,25,0,Sp,31
0002,'22_0',0,Leaf,'22'
0002,'24_0',0,Leaf,'24'
0002,28,0,Sp,34
0002,29,0,Sp,35
0002,'11_7',7,Leaf,'11'
0002,'16_7',7,Leaf,'16'
0002,'21_7',7,Leaf,'21'
0002,'19_7',7,Leaf,'19'
0002,34,7,Sp,25
0002,35,7,Sp,26
0002,'Lost-27_7',7,Loss,27
0002,37,7,Sp,28
0002,38,7,Sp,29
0002,'15_7',7,Leaf,'15'
0002,'15_8',8,Leaf,'15'
0002,41,7,Dup,'15'
0002,42,7,Sp,31
0002,'22_7',7,Leaf,'22'
0002,'24_7',7,Leaf,'24'
0002,45,7,Sp,34
0002,46,7,Sp,35
0002,47,0,Dup,35
0002,'25_0',0,Leaf,'25'
0002,'14_0',0,Leaf,'14'
0002,'12_0',0,Leaf,'12'
0002,51,0,Sp,39
0002,52,0,Sp,40
0002,'25_9',9,Leaf,'25'
0002,'14_9',9,Leaf,'14'
0002,'12_9',9,Leaf,'12'
0002,56,9,Sp,39
0002,57,9,Sp,40
0002,58,0,Dup,40
0002,59,0,Sp,41
0002,'Lost-44_0',0,Loss,44
0002,61,0,Sp,45
0002,62,0,Sp,46
0002,63,0,Sp,47
0002,64,0,Sp,48
0003,'1_0',0,Leaf,'1'
0003,'3_0',0,Leaf,'3'
0003,2,0,Sp,2
0003,'10_0',0,Leaf,'10'
0003,4,0,Sp,4
