GENE,Gt_node,Lt_node,Lt_paralog
0001,'23_0_0','23_0',0
0001,'13_0_0','13_0',0
0001,2,28,0
0001,'20_0_0','20_0',0
0001,4,30,0
0001,'18_0_0','18_0',0
0001,6,31,0
0001,'6_0_0','6_0',0
0001,'9_0_0','9_0',0
0001,9,14,0
0001,'8_0_0','8_0',0
0001,'2_0_0','2_0',0
0001,'4_0_0','4_0',0
0001,13,8,0
0001,14,9,0
0001,15,17,0
0001,'10_0_0','10_0',0
0001,'1_0_0','1_0',0
0001,'3_0_0','3_0',0
0001,19,2,0
0001,20,4,0
0001,21,20,0
0001,22,32,0
0002,'18_1_0','18_1',1
0002,'14_9_0','14_9',9
0002,'12_9_0','12_9',9
0002,3,56,9
0002,'25_9_0','25_9',9
0002,5,57,9
0002,'25_0_0','25_0',0
0002,'14_0_0','14_0',0
0002,'12_0_0','12_0',0
0002,9,51,0
0002,10,52,0
0002,11,58,0
0002,'15_0_0','15_0',0
0002,'11_0_0','11_0',0
0002,'19_0_0','19_0',0
0002,'21_0_0','21_0',0
0002,16,19,0
0002,'16_0_0','16_0',0
0002,18,20,0
0002,'17_0_0','17_0',0
0002,20,22,0
0002,21,23,0
0002,22,25,0
0002,'22_0_0','22_0',0
0002,'24_0_0','24_0',0
0002,25,28,0
0002,26,29,0
0002,'22_7_0','22_7',7
0002,'24_7_0','24_7',7
0002,29,45,7
0002,'16_7_0','16_7',7
0002,'19_7_0','19_7',7
0002,'21_7_0','21_7',7
0002,33,34,7
0002,34,35,7
0002,'11_7_0','11_7',7
0002,36,38,7
0002,'15_8_0','15_8',8
0002,'15_7_0','15_7',7
0002,39,41,7
0002,40,42,7
0002,41,46,7
0002,42,47,0
0002,43,59,0
0002,'20_5_0','20_5',5
0002,'20_2_0','20_2',2
0002,'20_6_0','20_6',6
0002,47,11,2
0002,48,13,2
0002,'20_3_0','20_3',3
0002,'20_0_0','20_0',0
0002,'20_4_0','20_4',4
0002,52,6,0
0002,53,8,0
0002,54,14,0
0002,55,62,0
0002,56,63,0
0003,'23_1_0','23_1',1
0003,'13_1_0','13_1',1
0003,'13_11_0','13_11',11
0003,3,97,1
0003,4,99,1
0003,'15_1_0','15_1',1
0003,'11_1_0','11_1',1
0003,'17_1_0','17_1',1
0003,'19_1_0','19_1',1
0003,'16_1_0','16_1',1
0003,10,77,1
0003,11,79,1
0003,12,80,1
0003,13,82,1
0003,'24_1_0','24_1',1
0003,'22_1_0','22_1',1
0003,16,85,1
0003,17,86,1
0003,'25_1_0','25_1',1
0003,'14_1_0','14_1',1
0003,'14_7_0','14_7',7
0003,21,90,1
0003,'12_1_0','12_1',1
0003,23,92,1
0003,24,93,1
0003,25,94,1
0003,26,100,1
0003,'13_2_0','13_2',2
0003,'23_2_0','23_2',2
0003,29,142,2
0003,'25_2_0','25_2',2
0003,'14_2_0','14_2',2
0003,32,136,2
0003,'16_4_0','16_4',4
0003,'19_4_0','19_4',4
0003,'21_4_0','21_4',4
0003,36,120,4
0003,37,121,4
0003,'17_4_0','17_4',4
0003,39,123,4
0003,'24_4_0','24_4',4
0003,'22_4_0','22_4',4
0003,42,129,4
0003,43,130,4
0003,'17_2_0','17_2',2
0003,'19_2_0','19_2',2
0003,'21_2_0','21_2',2
0003,47,105,2
0003,'16_2_0','16_2',2
0003,49,106,2
0003,50,108,2
0003,'11_2_0','11_2',2
0003,52,109,2
0003,'15_2_0','15_2',2
0003,54,111,2
0003,'24_2_0','24_2',2
0003,'22_2_0','22_2',2
0003,57,114,2
0003,58,115,2
0003,59,131,2
0003,60,137,2
0003,61,149,2
0003,62,150,1
0003,'14_0_0','14_0',0
0003,'12_0_0','12_0',0
0003,65,23,0
0003,'25_0_0','25_0',0
0003,67,24,0
0003,'25_6_0','25_6',6
0003,'14_6_0','14_6',6
0003,'12_6_0','12_6',6
0003,71,28,6
0003,72,29,6
0003,73,30,0
0003,'23_0_0','23_0',0
0003,'13_0_0','13_0',0
0003,76,34,0
0003,'13_8_0','13_8',8
0003,78,38,0
0003,79,39,0
0003,'24_3_0','24_3',3
0003,'22_3_0','22_3',3
0003,82,65,3
0003,'16_3_0','16_3',3
0003,'19_3_0','19_3',3
0003,'21_3_0','21_3',3
0003,86,44,3
0003,87,45,3
0003,'11_3_0','11_3',3
0003,89,48,3
0003,'15_3_0','15_3',3
0003,91,50,3
0003,'15_5_0','15_5',5
0003,'17_5_0','17_5',5
0003,'16_5_0','16_5',5
0003,'21_5_0','21_5',5
0003,'19_5_0','19_5',5
0003,97,55,5
0003,98,56,5
0003,99,58,5
0003,'11_5_0','11_5',5
0003,101,59,5
0003,102,61,5
0003,103,62,3
0003,104,66,3
0003,105,71,0
0003,106,151,0
0003,'18_0_0','18_0',0
0003,108,153,0
0003,'1_0_0','1_0',0
0003,'3_0_0','3_0',0
0003,111,2,0
0003,'10_0_0','10_0',0
0003,113,4,0
0003,'6_0_0','6_0',0
0003,'9_0_0','9_0',0
0003,116,12,0
0003,'4_0_0','4_0',0
0003,'2_0_0','2_0',0
0003,119,8,0
0003,'8_0_0','8_0',0
0003,121,9,0
0003,122,13,0
0003,123,16,0
0003,124,154,0
0004,'3_1_0','3_1',1
0004,'1_1_0','1_1',1
0004,2,5,1
0004,'1_0_0','1_0',0
0004,'3_0_0','3_0',0
0004,5,2,0
0004,6,6,0
0004,'10_2_0','10_2',2
0004,'10_0_0','10_0',0
0004,9,9,0
0004,10,10,0
0004,'2_0_0','2_0',0
0004,'4_0_0','4_0',0
0004,13,14,0
0004,'9_0_0','9_0',0
0004,'6_0_0','6_0',0
0004,'6_3_0','6_3',3
0004,17,19,0
0004,18,20,0
0004,19,21,0
0004,'7_0_0','7_0',0
0004,'5_0_0','5_0',0
0004,22,24,0
0004,23,25,0
0004,24,26,0
0004,'15_0_0','15_0',0
0004,'21_0_0','21_0',0
0004,'19_0_0','19_0',0
0004,28,33,0
0004,'16_0_0','16_0',0
0004,30,34,0
0004,'17_0_0','17_0',0
0004,32,36,0
0004,'11_0_0','11_0',0
0004,34,37,0
0004,35,39,0
0004,'25_0_0','25_0',0
0004,'12_0_0','12_0',0
0004,38,46,0
0004,39,47,0
0004,'23_0_0','23_0',0
0004,41,51,0
0004,42,54,0
0005,'18_0_0','18_0',0
0005,'22_0_0','22_0',0
0005,'24_0_0','24_0',0
0005,3,16,0
0005,'15_0_0','15_0',0
0005,'11_0_0','11_0',0
0005,'17_0_0','17_0',0
0005,'19_0_0','19_0',0
0005,'21_0_0','21_0',0
0005,9,7,0
0005,'16_0_0','16_0',0
0005,11,8,0
0005,12,10,0
0005,13,11,0
0005,14,13,0
0005,15,17,0
0005,'14_0_0','14_0',0
0005,'12_0_0','12_0',0
0005,18,21,0
0005,19,23,0
0005,20,27,0
0006,'2_0_0','2_0',0
0006,'4_0_0','4_0',0
0006,2,8,0
0006,'8_0_0','8_0',0
0006,4,9,0
0006,'6_0_0','6_0',0
0006,'9_0_0','9_0',0
0006,7,12,0
0006,8,13,0
0006,'7_6_0','7_6',6
0006,'7_0_0','7_0',0
0006,11,17,0
0006,'5_0_0','5_0',0
0006,13,18,0
0006,14,19,0
0006,'10_0_0','10_0',0
0006,'3_0_0','3_0',0
0006,'1_0_0','1_0',0
0006,18,2,0
0006,19,4,0
0006,20,20,0
0006,'3_1_0','3_1',1
0006,'3_2_0','3_2',2
0006,'1_2_0','1_2',2
