GENE,Gt_node,Lt_node,Lt_paralog
0001,'17_0_0','17_0',0
0001,'20_0_0','20_0',0
0001,2,14,0
0001,'18_0_0','18_0',0
0001,4,16,0
0001,'18_2_0','18_2',2
0001,'20_2_0','20_2',2
0001,'17_2_0','17_2',2
0001,8,24,2
0001,9,26,2
0001,'18_1_0','18_1',1
0001,'20_1_0','20_1',1
0001,'17_1_0','17_1',1
0001,13,19,1
0001,14,21,1
0001,15,27,1
0001,16,28,0
0001,'24_0_0','24_0',0
0001,'21_0_0','21_0',0
0001,'23_0_0','23_0',0
0001,20,7,0
0001,21,11,0
0001,'15_0_0','15_0',0
0001,'25_0_0','25_0',0
0001,24,3,0
0001,25,11,0
0001,26,29,0
0001,'22_0_0','22_0',0
0001,28,31,0
0002,'22_0_0','22_0',0
0002,'7_1_0','7_1',1
0002,'12_2_0','12_2',2
0002,'12_1_0','12_1',1
0002,4,27,1
0002,'2_1_0','2_1',1
0002,'5_1_0','5_1',1
0002,7,30,1
0002,8,31,1
0002,9,33,1
0002,'3_1_0','3_1',1
0002,'1_1_0','1_1',1
0002,12,37,1
0002,'11_1_0','11_1',1
0002,'13_1_0','13_1',1
0002,15,40,1
0002,16,40,1
0002,'9_1_0','9_1',1
0002,'6_1_0','6_1',1
0002,'6_3_0','6_3',3
0002,20,44,1
0002,'4_1_0','4_1',1
0002,'10_1_0','10_1',1
0002,23,47,1
0002,24,48,1
0002,25,50,1
0002,26,50,1
0002,27,51,1
0002,'14_1_0','14_1',1
0002,'8_1_0','8_1',1
0002,30,54,1
0002,31,55,1
0002,'7_0_0','7_0',0
0002,'3_0_0','3_0',0
0002,'1_0_0','1_0',0
0002,35,6,0
0002,'13_0_0','13_0',0
0002,'11_0_0','11_0',0
0002,38,9,0
0002,39,9,0
0002,'9_0_0','9_0',0
0002,'10_0_0','10_0',0
0002,'4_0_0','4_0',0
0002,43,14,0
0002,'6_0_0','6_0',0
0002,45,15,0
0002,46,16,0
0002,47,17,0
0002,48,18,0
0002,'14_0_0','14_0',0
0002,'8_0_0','8_0',0
0002,'8_4_0','8_4',4
0002,52,22,0
0002,53,23,0
0002,54,24,0
0002,55,56,0
0002,56,60,0
0003,'9_0_0','9_0',0
0003,'6_0_0','6_0',0
0003,'4_0_0','4_0',0
0003,'10_0_0','10_0',0
0003,4,14,0
0003,5,15,0
0003,'13_0_0','13_0',0
0003,'1_0_0','1_0',0
0003,'3_0_0','3_0',0
0003,9,6,0
0003,'11_0_0','11_0',0
0003,11,9,0
0003,12,9,0
0003,13,17,0
0003,14,17,0
0003,'7_0_0','7_0',0
0003,16,18,0
0003,'7_1_0','7_1',1
0003,'12_1_0','12_1',1
0003,'5_1_0','5_1',1
0003,'2_1_0','2_1',1
0003,21,22,1
0003,22,23,1
0003,23,25,1
0003,'6_1_0','6_1',1
0003,'4_1_0','4_1',1
0003,'10_1_0','10_1',1
0003,27,37,1
0003,28,40,1
0003,'11_1_0','11_1',1
0003,'13_1_0','13_1',1
