GENE,Gt_node,Lt_node,Lt_paralog
0001,'20_4_0','20_4',4
0001,'20_0_0','20_0',0
0001,2,47,0
0001,'25_0_0','25_0',0
0001,'23_0_0','23_0',0
0001,5,29,0
0001,'16_0_0','16_0',0
0001,'22_2_0','22_2',2
0001,'22_0_0','22_0',0
0001,9,36,0
0001,'14_0_0','14_0',0
0001,11,37,0
0001,12,37,0
0001,'17_0_0','17_0',0
0001,14,40,0
0001,'18_0_0','18_0',0
0001,16,40,0
0001,17,41,0
0001,18,49,0
0001,'3_0_0','3_0',0
0001,'10_0_0','10_0',0
0001,21,3,0
0001,'6_0_0','6_0',0
0001,23,6,0
0001,'11_0_0','11_0',0
0001,25,6,0
0001,'9_0_0','9_0',0
0001,'4_0_0','4_0',0
0001,28,11,0
0001,'8_0_0','8_0',0
0001,30,11,0
0001,31,12,0
0001,'1_0_0','1_0',0
0001,33,14,0
0001,'7_0_0','7_0',0
0001,'13_0_0','13_0',0
0001,36,17,0
0001,'12_0_0','12_0',0
0001,38,19,0
0001,39,20,0
0001,'5_0_0','5_0',0
0001,'2_0_0','2_0',0
0001,42,25,0
0001,'5_1_0','5_1',1
0001,44,25,0
0001,45,26,0
0001,46,50,0
0002,'11_0_0','11_0',0
0002,'3_0_0','3_0',0
0002,'6_0_0','6_0',0
0002,'10_0_0','10_0',0
0002,4,5,0
0002,5,5,0
0002,6,6,0
0002,'4_0_0','4_0',0
0002,'8_0_0','8_0',0
0002,9,11,0
0002,10,12,0
0002,'1_0_0','1_0',0
0002,12,14,0
0002,'7_0_0','7_0',0
0002,'13_0_0','13_0',0
0002,15,17,0
0002,'12_0_0','12_0',0
0002,17,19,0
0002,18,20,0
0002,'2_1_0','2_1',1
0002,'5_1_0','5_1',1
0002,21,26,1
0002,'2_0_0','2_0',0
0002,23,27,0
0002,24,28,0
0002,'20_0_0','20_0',0
0002,'20_3_0','20_3',3
0002,'20_2_0','20_2',2
0002,28,52,2
0002,29,53,0
0002,'21_0_0','21_0',0
0002,'19_0_0','19_0',0
0002,'24_0_0','24_0',0
0002,33,44,0
0002,'15_0_0','15_0',0
0002,35,46,0
0002,36,48,0
0002,37,54,0
0002,'25_0_0','25_0',0
0002,'23_0_0','23_0',0
0002,40,31,0
0002,'22_0_0','22_0',0
0002,'16_0_0','16_0',0
0002,'14_0_0','14_0',0
0002,44,35,0
0002,45,37,0
0002,'18_0_0','18_0',0
0002,'17_0_0','17_0',0
0002,48,40,0
0002,49,40,0
0002,50,41,0
0002,51,55,0
0002,52,56,0
0003,'2_0_0','2_0',0
0003,'2_4_0','2_4',4
0003,'2_3_0','2_3',3
0003,3,33,3
0003,4,34,0
0003,'5_0_0','5_0',0
0003,6,35,0
0003,'8_0_0','8_0',0
0003,'9_0_0','9_0',0
0003,9,9,0
0003,'4_0_0','4_0',0
0003,11,11,0
0003,'9_1_0','9_1',1
0003,'8_1_0','8_1',1
0003,14,16,1
0003,'4_1_0','4_1',1
0003,16,16,1
0003,17,17,0
0003,'11_0_0','11_0',0
0003,'6_0_0','6_0',0
0003,'10_0_0','10_0',0
0003,'3_0_0','3_0',0
0003,22,3,0
0003,23,5,0
0003,24,6,0
0003,25,18,0
0003,'1_0_0','1_0',0
0003,'1_2_0','1_2',2
0003,28,21,0
0003,29,22,0
0003,'13_0_0','13_0',0
0003,'7_0_0','7_0',0
0003,32,25,0
0003,'12_0_0','12_0',0
0003,34,27,0
0003,35,28,0
0003,36,36,0
0003,'24_0_0','24_0',0
0003,'19_0_0','19_0',0
0003,39,52,0
0003,'15_0_0','15_0',0
0003,41,54,0
0003,'20_0_0','20_0',0
0003,43,58,0
0003,'17_0_0','17_0',0
0003,'18_0_0','18_0',0
0003,46,48,0
0003,'16_0_0','16_0',0
0003,'22_0_0','22_0',0
0003,49,45,0
0003,'14_0_0','14_0',0
0003,51,45,0
0003,52,48,0
0003,'23_0_0','23_0',0
0003,'25_0_0','25_0',0
0003,55,39,0
0003,56,49,0
0003,57,59,0
0003,58,60,0
0004,'11_1_0','11_1',1
0004,'6_1_0','6_1',1
0004,'3_1_0','3_1',1
0004,'10_1_0','10_1',1
0004,4,16,1
0004,5,18,1
0004,6,19,1
0004,'8_1_0','8_1',1
0004,'9_1_0','9_1',1
0004,9,22,1
0004,'4_1_0','4_1',1
0004,11,24,1
0004,12,25,1
0004,'1_0_0','1_0',0
0004,'10_0_0','10_0',0
0004,'6_0_0','6_0',0
0004,'3_0_0','3_0',0
0004,17,5,0
0004,18,5,0
0004,'11_0_0','11_0',0
0004,20,6,0
0004,'4_0_0','4_0',0
0004,'9_0_0','9_0',0
0004,23,11,0
0004,'8_0_0','8_0',0
0004,25,11,0
0004,26,26,0
0004,27,28,0
0004,28,28,0
0004,'13_2_0','13_2',2
0004,'7_2_0','7_2',2
0004,31,36,2
0004,'12_2_0','12_2',2
0004,'12_3_0','12_3',3
0004,34,39,2
0004,35,40,2
0004,'12_0_0','12_0',0
0004,'13_0_0','13_0',0
0004,'7_0_0','7_0',0
0004,39,31,0
0004,40,33,0
0004,41,41,0
0004,42,42,0
0004,'2_0_0','2_0',0
0004,'5_0_0','5_0',0
0004,45,45,0
0004,46,46,0
0004,'25_0_0','25_0',0
0004,'23_0_0','23_0',0
0004,49,49,0
0004,'18_0_0','18_0',0
0004,'16_0_0','16_0',0
0004,'14_0_0','14_0',0
0004,53,53,0
0004,'22_0_0','22_0',0
0004,55,55,0
0004,56,58,0
0004,57,59,0
0004,'20_0_0','20_0',0
0004,'15_0_0','15_0',0
0004,'24_0_0','24_0',0
0004,'19_0_0','19_0',0
0004,62,62,0
0004,'19_4_0','19_4',4
0004,'24_4_0','24_4',4
0004,65,65,4
0004,66,66,0
0004,67,68,0
0004,'21_0_0','21_0',0
0004,69,70,0
0004,70,72,0
0004,71,73,0
0004,72,74,0
0005,'23_6_0','23_6',6
0005,'25_6_0','25_6',6
0005,2,82,6
0005,'23_0_0','23_0',0
0005,'25_0_0','25_0',0
0005,5,79,0
0005,6,83,0
0005,'18_0_0','18_0',0
0005,'14_0_0','14_0',0
0005,'22_0_0','22_0',0
0005,10,89,0
0005,'16_0_0','16_0',0
0005,12,89,0
0005,13,92,0
0005,'17_0_0','17_0',0
0005,15,92,0
0005,16,93,0
0005,'20_7_0','20_7',7
0005,'20_0_0','20_0',0
0005,19,97,0
0005,20,99,0
0005,'7_1_0','7_1',1
0005,'13_1_0','13_1',1
0005,23,70,1
0005,'12_1_0','12_1',1
0005,25,72,1
0005,'1_1_0','1_1',1
0005,'8_1_0','8_1',1
0005,'9_1_0','9_1',1
0005,29,64,1
0005,'4_1_0','4_1',1
0005,31,64,1
0005,'10_1_0','10_1',1
0005,'3_1_0','3_1',1
0005,34,48,1
0005,'6_1_0','6_1',1
0005,36,50,1
0005,'11_1_0','11_1',1
0005,38,51,1
0005,'11_3_0','11_3',3
0005,'6_3_0','6_3',3
0005,'3_3_0','3_3',3
0005,'10_3_0','10_3',3
0005,43,57,3
0005,44,57,3
0005,45,58,3
0005,46,59,1
0005,47,65,1
0005,48,67,1
0005,49,73,1
0005,'11_2_0','11_2',2
0005,'6_2_0','6_2',2
0005,'10_2_0','10_2',2
0005,'3_2_0','3_2',2
0005,54,20,2
0005,55,22,2
0005,56,23,2
0005,'8_4_0','8_4',4
0005,'9_4_0','9_4',4
0005,59,29,4
0005,'9_2_0','9_2',2
0005,61,32,2
0005,'8_2_0','8_2',2
0005,'4_2_0','4_2',2
0005,64,32,2
0005,65,32,2
0005,66,33,2
0005,'1_2_0','1_2',2
0005,68,35,2
0005,'9_0_0','9_0',0
0005,'8_0_0','8_0',0
0005,71,13,0
0005,'4_0_0','4_0',0
0005,'4_5_0','4_5',5
0005,74,12,0
0005,75,13,0
0005,'3_0_0','3_0',0
0005,'10_0_0','10_0',0
0005,78,3,0
0005,'6_0_0','6_0',0
0005,'11_0_0','11_0',0
0005,81,6,0
0005,82,6,0
0005,83,14,0
0005,'1_0_0','1_0',0
0005,85,16,0
0005,86,36,0
0005,'12_0_0','12_0',0
0005,'7_0_0','7_0',0
0005,'13_0_0','13_0',0
0005,90,39,0
0005,91,41,0
0005,92,42,0
0005,93,76,0
0005,94,100,0
0006,'21_0_0','21_0',0
0006,'15_0_0','15_0',0
0006,'24_0_0','24_0',0
0006,'19_0_0','19_0',0
0006,4,100,0
0006,5,102,0
0006,6,104,0
0006,'17_0_0','17_0',0
0006,'22_0_0','22_0',0
0006,'14_0_0','14_0',0
0006,'16_0_0','16_0',0
0006,11,91,0
0006,12,93,0
0006,'18_0_0','18_0',0
0006,14,96,0
0006,15,96,0
0006,'25_0_0','25_0',0
0006,'23_0_0','23_0',0
0006,18,87,0
0006,19,97,0
0006,20,109,0
0006,'7_1_0','7_1',1
0006,'13_1_0','13_1',1
0006,23,78,1
0006,'12_1_0','12_1',1
0006,25,80,1
0006,'1_1_0','1_1',1
0006,'3_1_0','3_1',1
0006,'10_1_0','10_1',1
0006,29,56,1
0006,'6_1_0','6_1',1
0006,31,58,1
0006,'11_1_0','11_1',1
0006,33,59,1
0006,'8_1_0','8_1',1
0006,'8_5_0','8_5',5
0006,36,63,1
0006,'4_1_0','4_1',1
0006,38,66,1
0006,'9_1_0','9_1',1
0006,40,66,1
0006,'4_4_0','4_4',4
0006,'9_4_0','9_4',4
0006,'8_4_0','8_4',4
0006,44,71,4
0006,45,71,4
0006,46,72,1
0006,47,73,1
0006,48,75,1
0006,49,81,1
0006,'12_0_0','12_0',0
0006,'13_0_0','13_0',0
0006,'7_0_0','7_0',0
0006,53,49,0
0006,54,51,0
0006,'4_2_0','4_2',2
0006,'8_2_0','8_2',2
0006,'9_2_0','9_2',2
0006,58,40,2
0006,59,42,2
0006,'11_2_0','11_2',2
0006,'6_2_0','6_2',2
0006,'3_2_0','3_2',2
0006,'10_2_0','10_2',2
0006,64,34,2
0006,65,36,2
0006,66,37,2
0006,67,43,2
0006,'1_2_0','1_2',2
0006,69,45,2
0006,'1_0_0','1_0',0
0006,'11_0_0','11_0',0
0006,'6_0_0','6_0',0
0006,'10_0_0','10_0',0
0006,'3_0_0','3_0',0
0006,75,3,0
0006,76,5,0
0006,77,6,0
0006,'9_0_0','9_0',0
0006,'4_0_0','4_0',0
0006,'8_0_0','8_0',0
0006,81,11,0
0006,82,11,0
0006,83,12,0
0006,84,14,0
0006,'6_3_0','6_3',3
0006,'3_3_0','3_3',3
0006,'10_3_0','10_3',3
0006,88,20,3
0006,89,20,3
0006,'11_3_0','11_3',3
0006,91,21,3
0006,'4_3_0','4_3',3
0006,'9_3_0','9_3',3
0006,'8_3_0','8_3',3
0006,95,24,3
0006,96,26,3
0006,97,27,3
0006,98,30,0
0006,99,46,0
0006,100,52,0
0006,101,82,0
0006,102,110,0
0007,'9_0_0','9_0',0
0007,'8_0_0','8_0',0
0007,2,11,0
0007,'4_0_0','4_0',0
0007,4,11,0
0007,'11_0_0','11_0',0
0007,'6_0_0','6_0',0
0007,'10_0_0','10_0',0
0007,'3_0_0','3_0',0
0007,9,3,0
0007,10,5,0
0007,11,6,0
0007,12,12,0
0007,'12_0_0','12_0',0
0007,'13_0_0','13_0',0
0007,'7_0_0','7_0',0
0007,16,17,0
0007,17,19,0
0007,'7_1_0','7_1',1
0007,'13_1_0','13_1',1
0007,20,22,1
0007,'12_1_0','12_1',1
0007,22,24,1
0007,23,25,0
0007,24,26,0
0007,'21_0_0','21_0',0
0007,'19_0_0','19_0',0
0007,'24_0_0','24_0',0
0007,28,48,0
0007,'15_0_0','15_0',0
0007,30,50,0
0007,31,52,0
0007,'20_0_0','20_0',0
0007,'20_3_0','20_3',3
0007,34,55,0
0007,35,57,0
0007,'23_2_0','23_2',2
0007,'25_2_0','25_2',2
0007,38,34,2
0007,'23_0_0','23_0',0
0007,'25_0_0','25_0',0
0007,41,31,0
0007,42,35,0
0007,'16_0_0','16_0',0
0007,'14_0_0','14_0',0
0007,'22_0_0','22_0',0
0007,46,41,0
0007,47,41,0
0007,'18_0_0','18_0',0
0007,49,44,0
0007,'17_0_0','17_0',0
0007,51,44,0
0007,52,45,0
0007,53,57,0
0007,54,58,0
0008,'24_0_0','24_0',0
0008,'19_0_0','19_0',0
0008,2,16,0
0008,'20_0_0','20_0',0
0008,4,22,0
0008,'17_0_0','17_0',0
0008,'18_0_0','18_0',0
0008,7,12,0
0008,'23_0_0','23_0',0
0008,'25_0_0','25_0',0
0008,10,7,0
0008,11,13,0
0008,12,23,0
0008,'2_0_0','2_0',0
0008,'5_0_0','5_0',0
0008,15,3,0
0008,16,24,0
0009,'5_0_0','5_0',0
0009,'2_0_0','2_0',0
0009,2,19,0
0009,'1_0_0','1_0',0
0009,'12_0_0','12_0',0
0009,'7_0_0','7_0',0
0009,'13_0_0','13_0',0
0009,7,5,0
0009,'13_2_0','13_2',2
0009,'7_2_0','7_2',2
0009,10,8,2
0009,11,9,0
0009,'7_1_0','7_1',1
0009,'13_1_0','13_1',1
0009,14,12,1
0009,15,13,0
0009,16,15,0
0009,17,16,0
0009,18,20,0
0010,'20_0_0','20_0',0
0010,'21_0_0','21_0',0
0010,'24_0_0','24_0',0
0010,'19_0_0','19_0',0
0010,4,70,0
0010,5,74,0
0010,6,76,0
0010,'17_0_0','17_0',0
0010,'22_0_0','22_0',0
0010,'16_0_0','16_0',0
0010,'14_0_0','14_0',0
0010,11,51,0
0010,12,53,0
0010,13,56,0
0010,'18_0_0','18_0',0
0010,15,56,0
0010,'17_3_0','17_3',3
0010,'22_3_0','22_3',3
0010,'16_3_0','16_3',3
0010,19,62,3
0010,'14_3_0','14_3',3
0010,21,62,3
0010,'18_3_0','18_3',3
0010,23,65,3
0010,24,65,3
0010,25,66,0
0010,26,77,0
0010,'5_2_0','5_2',2
0010,'5_0_0','5_0',0
0010,29,17,0
0010,'2_0_0','2_0',0
0010,31,19,0
0010,'12_0_0','12_0',0
0010,'13_0_0','13_0',0
0010,'7_0_0','7_0',0
0010,35,11,0
0010,36,13,0
0010,'8_0_0','8_0',0
0010,'9_0_0','9_0',0
0010,39,5,0
0010,'4_0_0','4_0',0
0010,41,5,0
0010,'1_0_0','1_0',0
0010,43,8,0
0010,44,14,0
0010,45,20,0
0010,'1_1_0','1_1',1
0010,'3_1_0','3_1',1
0010,'10_1_0','10_1',1
0010,49,24,1
0010,'6_1_0','6_1',1
0010,51,26,1
0010,'11_1_0','11_1',1
0010,53,27,1
0010,'4_1_0','4_1',1
0010,'8_1_0','8_1',1
0010,'9_1_0','9_1',1
0010,57,32,1
0010,58,32,1
0010,59,33,1
0010,60,35,1
0010,'7_1_0','7_1',1
0010,'13_1_0','13_1',1
0010,63,38,1
0010,'12_1_0','12_1',1
0010,65,40,1
0010,66,41,1
0010,'5_1_0','5_1',1
0010,'2_1_0','2_1',1
0010,69,44,1
0010,70,45,1
0010,71,46,0
0010,72,78,0
0011,'18_1_0','18_1',1
0011,'16_1_0','16_1',1
0011,'22_1_0','22_1',1
0011,3,66,1
0011,'14_1_0','14_1',1
0011,5,66,1
0011,6,67,1
0011,'17_1_0','17_1',1
0011,8,69,1
0011,'25_3_0','25_3',3
0011,'25_5_0','25_5',5
0011,11,58,3
0011,'23_3_0','23_3',3
0011,13,58,3
0011,'25_2_0','25_2',2
0011,'23_2_0','23_2',2
0011,16,49,2
0011,'25_4_0','25_4',4
0011,'23_4_0','23_4',4
0011,19,52,4
0011,20,59,2
0011,21,59,2
0011,'23_6_0','23_6',6
0011,'23_1_0','23_1',1
0011,24,46,1
0011,'25_1_0','25_1',1
0011,26,46,1
0011,27,70,1
0011,28,70,1
0011,'20_1_0','20_1',1
0011,30,80,1
0011,'24_1_0','24_1',1
0011,'19_1_0','19_1',1
