GENE,Gt_node,Lt_node,Lt_paralog
0001,'24_0_0','24_0',0
0001,'25_0_0','25_0',0
0001,2,47,0
0001,'1_0_0','1_0',0
0001,'10_0_0','10_0',0
0001,5,2,0
0001,'4_0_0','4_0',0
0001,'21_0_0','21_0',0
0001,'13_0_0','13_0',0
0001,'14_0_0','14_0',0
0001,10,5,0
0001,11,7,0
0001,12,9,0
0001,13,10,0
0001,'6_0_0','6_0',0
0001,'12_0_0','12_0',0
0001,16,38,0
0001,'22_0_0','22_0',0
0001,'18_0_0','18_0',0
0001,19,41,0
0001,20,42,0
0001,'19_0_0','19_0',0
0001,'3_0_0','3_0',0
0001,23,14,0
0001,'8_0_0','8_0',0
0001,25,15,0
0001,'20_0_0','20_0',0
0001,'16_0_0','16_0',0
0001,28,21,0
0001,'9_0_0','9_0',0
0001,30,23,0
0001,'7_0_0','7_0',0
0001,'15_0_0','15_0',0
0001,33,27,0
0001,'17_0_0','17_0',0
0001,'11_0_0','11_0',0
0001,36,30,0
0001,37,31,0
0001,'23_0_0','23_0',0
0001,39,32,0
0001,40,33,0
0001,'2_0_0','2_0',0
0001,'5_0_0','5_0',0
0001,43,18,0
0001,44,34,0
0001,45,35,0
0001,46,43,0
0001,47,44,0
0001,48,48,0
0002,'25_0_0','25_0',0
0002,'24_0_0','24_0',0
0002,2,47,0
0002,'4_0_0','4_0',0
0002,'21_0_0','21_0',0
0002,'13_0_0','13_0',0
0002,'14_0_0','14_0',0
0002,7,5,0
0002,8,7,0
0002,9,9,0
0002,'1_0_0','1_0',0
0002,'10_0_0','10_0',0
0002,12,2,0
0002,13,10,0
0002,'12_0_0','12_0',0
0002,'6_0_0','6_0',0
0002,16,38,0
0002,'22_0_0','22_0',0
0002,'18_0_0','18_0',0
0002,19,41,0
0002,20,42,0
0002,'8_0_0','8_0',0
0002,'19_0_0','19_0',0
0002,'3_0_0','3_0',0
0002,24,14,0
0002,25,15,0
0002,'16_0_0','16_0',0
0002,'20_0_0','20_0',0
0002,28,21,0
0002,'9_0_0','9_0',0
0002,30,23,0
0002,'23_0_0','23_0',0
0002,'7_0_0','7_0',0
0002,'15_0_0','15_0',0
0002,34,27,0
0002,'17_0_0','17_0',0
0002,'11_0_0','11_0',0
0002,37,30,0
0002,38,31,0
0002,39,32,0
0002,40,33,0
0002,'2_0_0','2_0',0
0002,'5_0_0','5_0',0
0002,43,18,0
0002,44,34,0
0002,45,35,0
0002,46,43,0
0002,47,44,0
0002,48,48,0
0003,'1_0_0','1_0',0
0003,'10_0_0','10_0',0
0003,2,2,0
0003,'4_0_0','4_0',0
0003,'14_0_0','14_0',0
0003,'13_0_0','13_0',0
0003,6,5,0
0003,'21_0_0','21_0',0
0003,8,7,0
0003,9,9,0
0003,10,10,0
0003,'22_0_0','22_0',0
0003,'18_0_0','18_0',0
0003,13,41,0
0003,'12_0_0','12_0',0
0003,'6_0_0','6_0',0
0003,16,38,0
0003,17,42,0
0003,'9_0_0','9_0',0
0003,'20_0_0','20_0',0
0003,'16_0_0','16_0',0
0003,21,21,0
0003,22,23,0
0003,'23_0_0','23_0',0
0003,'15_0_0','15_0',0
0003,'7_0_0','7_0',0
0003,26,27,0
0003,'17_0_0','17_0',0
0003,'11_0_0','11_0',0
0003,29,30,0
0003,30,31,0
0003,31,32,0
0003,32,33,0
0003,'2_0_0','2_0',0
0003,'5_0_0','5_0',0
0003,35,18,0
0003,36,34,0
0003,'8_0_0','8_0',0
0003,'19_0_0','19_0',0
0003,'3_0_0','3_0',0
0003,40,14,0
0003,41,15,0
0003,42,35,0
0003,43,43,0
0003,44,44,0
0003,'24_0_0','24_0',0
0003,'25_0_0','25_0',0
0003,47,47,0
0003,48,48,0
0004,'25_0_0','25_0',0
0004,'24_0_0','24_0',0
0004,2,47,0
0004,'3_0_0','3_0',0
0004,'19_0_0','19_0',0
0004,5,14,0
0004,'8_0_0','8_0',0
0004,7,15,0
0004,'9_0_0','9_0',0
0004,'16_0_0','16_0',0
0004,'20_0_0','20_0',0
0004,11,21,0
0004,12,23,0
0004,'23_0_0','23_0',0
0004,'17_0_0','17_0',0
0004,'11_0_0','11_0',0
0004,16,30,0
0004,'15_0_0','15_0',0
0004,'7_0_0','7_0',0
0004,19,27,0
0004,20,31,0
0004,21,32,0
0004,22,33,0
0004,'2_0_0','2_0',0
0004,'5_0_0','5_0',0
0004,25,18,0
0004,26,34,0
0004,27,35,0
0004,'18_0_0','18_0',0
0004,'22_0_0','22_0',0
0004,30,41,0
0004,'6_0_0','6_0',0
0004,'12_0_0','12_0',0
0004,33,38,0
0004,34,42,0
0004,35,43,0
0004,'14_0_0','14_0',0
0004,'13_0_0','13_0',0
0004,38,5,0
0004,'21_0_0','21_0',0
0004,40,7,0
0004,'4_0_0','4_0',0
0004,42,9,0
0004,'10_0_0','10_0',0
0004,'1_0_0','1_0',0
0004,45,2,0
0004,46,10,0
0004,47,44,0
0004,48,48,0
0005,'14_0_0','14_0',0
0005,'13_0_0','13_0',0
0005,2,5,0
