GENE,Gt_node,Lt_node,Lt_paralog
0001,'5_0_0','5_0',0
0001,'24_0_0','24_0',0
0001,'18_0_0','18_0',0
0001,3,8,0
0001,'7_0_0','7_0',0
0001,5,10,0
0001,6,11,0
0001,'8_0_0','8_0',0
0001,'17_0_0','17_0',0
0001,9,30,0
0001,'23_0_0','23_0',0
0001,'20_0_0','20_0',0
0001,12,26,0
0001,'19_0_0','19_0',0
0001,'6_0_0','6_0',0
0001,'9_0_0','9_0',0
0001,16,22,0
0001,17,23,0
0001,18,27,0
0001,19,31,0
0001,'16_0_0','16_0',0
0001,'4_0_0','4_0',0
0001,'10_0_0','10_0',0
0001,'22_0_0','22_0',0
0001,24,36,0
0001,25,37,0
0001,26,38,0
0001,'11_0_0','11_0',0
0001,'13_0_0','13_0',0
0001,'14_0_0','14_0',0
0001,30,41,0
0001,31,43,0
0001,32,44,0
0001,33,45,0
0001,'25_0_0','25_0',0
0001,'15_0_0','15_0',0
0001,'12_0_0','12_0',0
0001,'21_0_0','21_0',0
0001,38,15,0
0001,39,17,0
0001,40,18,0
0001,41,46,0
0001,42,47,0
0001,'2_0_0','2_0',0
0001,'3_0_0','3_0',0
0001,'1_0_0','1_0',0
0001,46,3,0
0001,47,4,0
0001,48,48,0
0002,'3_0_0','3_0',0
0002,'1_0_0','1_0',0
0002,2,3,0
0002,'2_0_0','2_0',0
0002,4,4,0
0002,'5_0_0','5_0',0
0002,'24_0_0','24_0',0
0002,'18_0_0','18_0',0
0002,8,8,0
0002,'7_0_0','7_0',0
0002,10,10,0
0002,11,11,0
0002,'25_0_0','25_0',0
0002,'15_0_0','15_0',0
0002,'12_0_0','12_0',0
0002,'21_0_0','21_0',0
0002,16,15,0
0002,17,17,0
0002,18,18,0
0002,'20_0_0','20_0',0
0002,'23_0_0','23_0',0
0002,21,26,0
0002,'19_0_0','19_0',0
0002,'9_0_0','9_0',0
0002,'6_0_0','6_0',0
0002,25,22,0
0002,26,23,0
0002,27,27,0
0002,'17_0_0','17_0',0
0002,'8_0_0','8_0',0
0002,30,30,0
0002,31,31,0
0002,'14_0_0','14_0',0
0002,'13_0_0','13_0',0
0002,34,41,0
0002,'11_0_0','11_0',0
0002,36,43,0
0002,'16_0_0','16_0',0
0002,'4_0_0','4_0',0
0002,'10_0_0','10_0',0
0002,'22_0_0','22_0',0
0002,41,36,0
0002,42,37,0
0002,43,38,0
0002,44,44,0
0002,45,45,0
