GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'1_0',0,Leaf,'1'
0001,'3_0',0,Leaf,'3'
0001,2,0,Sp,2
0001,'2_0',0,Leaf,'2'
0001,4,0,Sp,4
0001,'1_2',2,Leaf,'1'
0001,'1_3',3,Leaf,'1'
0001,7,2,Dup,'1'
0001,'3_2',2,Leaf,'3'
0001,9,2,Sp,2
0001,'2_2',2,Leaf,'2'
0001,11,2,Sp,4
0001,12,0,Dup,4
0001,'10_0',0,Leaf,'10'
0001,14,0,Sp,6
0001,'8_0',0,Leaf,'8'
0001,'18_0',0,Leaf,'18'
0001,17,0,Sp,9
0001,'5_0',0,Leaf,'5'
0001,'Lost-21_0',0,Loss,21
0001,20,0,Sp,22
0001,21,0,Sp,23
0001,22,0,Sp,24
0001,'Lost-6_1',1,Loss,6
0001,'8_1',1,Leaf,'8'
0001,'18_1',1,Leaf,'18'
0001,26,1,Sp,9
0001,'8_4',4,Leaf,'8'
0001,'18_4',4,Leaf,'18'
0001,29,4,Sp,9
0001,30,1,Dup,9
0001,'5_1',1,Leaf,'5'
0001,'14_1',1,Leaf,'14'
0001,'12_1',1,Leaf,'12'
0001,34,1,Sp,13
0001,'7_1',1,Leaf,'7'
0001,36,1,Sp,15
0001,'4_1',1,Leaf,'4'
0001,'6_1',1,Leaf,'6'
0001,'11_1',1,Leaf,'11'
0001,40,1,Sp,19
0001,41,1,Sp,20
0001,42,1,Sp,21
0001,43,1,Sp,22
0001,'5_5',5,Leaf,'5'
0001,'14_5',5,Leaf,'14'
0001,'12_5',5,Leaf,'12'
0001,47,5,Sp,13
0001,'7_5',5,Leaf,'7'
0001,49,5,Sp,15
0001,'4_5',5,Leaf,'4'
0001,'6_5',5,Leaf,'6'
0001,'11_5',5,Leaf,'11'
0001,53,5,Sp,19
0001,54,5,Sp,20
0001,55,5,Sp,21
0001,56,5,Sp,22
0001,57,1,Dup,22
0001,58,1,Sp,23
0001,59,1,Sp,24
0001,60,0,Dup,24
0001,'9_0',0,Leaf,'9'
0001,'15_0',0,Leaf,'15'
0001,63,0,Sp,27
0001,'17_0',0,Leaf,'17'
0001,65,0,Sp,29
0001,'19_0',0,Leaf,'19'
0001,'20_0',0,Leaf,'20'
0001,68,0,Sp,32
0001,'13_0',0,Leaf,'13'
0001,'16_0',0,Leaf,'16'
0001,71,0,Sp,35
0001,72,0,Sp,36
0001,73,0,Sp,37
0001,74,0,Sp,38
0001,'24_0',0,Leaf,'24'
0001,'22_0',0,Leaf,'22'
0001,'21_0',0,Leaf,'21'
0001,78,0,Sp,42
0001,79,0,Sp,43
0001,'25_0',0,Leaf,'25'
0001,81,0,Sp,45
0001,'23_0',0,Leaf,'23'
0001,83,0,Sp,47
0001,84,0,Sp,48
0002,'Lost-6_0',0,Loss,6
0002,'8_0',0,Leaf,'8'
0002,'18_0',0,Leaf,'18'
0002,3,0,Sp,9
0002,'Lost-7_2',2,Loss,7
0002,'18_2',2,Leaf,'18'
0002,6,2,Sp,9
0002,7,0,Dup,9
0002,'8_1',1,Leaf,'8'
0002,'18_1',1,Leaf,'18'
0002,10,1,Sp,9
0002,11,0,Dup,9
0002,'5_0',0,Leaf,'5'
0002,'14_0',0,Leaf,'14'
0002,'Lost-12_0',0,Loss,12
0002,15,0,Sp,13
0002,'7_0',0,Leaf,'7'
0002,17,0,Sp,15
0002,'4_0',0,Leaf,'4'
