GENE,Gt_node,Lt_node,Lt_paralog
0001,'4_2_0','4_2',2
0001,'4_0_0','4_0',0
0001,2,27,0
0001,'3_0_0','3_0',0
0001,4,31,0
0001,'7_0_0','7_0',0
0001,'6_0_0','6_0',0
0001,7,22,0
0001,'2_0_0','2_0',0
0001,'2_1_0','2_1',1
0001,10,18,0
0001,'8_0_0','8_0',0
0001,12,19,0
0001,13,23,0
0001,'9_0_0','9_0',0
0001,'5_0_0','5_0',0
0001,'1_0_0','1_0',0
0001,17,12,0
0001,18,13,0
0001,'12_0_0','12_0',0
0001,'11_0_0','11_0',0
0001,21,7,0
0001,'14_0_0','14_0',0
0001,'13_0_0','13_0',0
0001,'10_0_0','10_0',0
0001,25,2,0
0001,26,4,0
0001,27,8,0
0001,28,14,0
0001,29,24,0
0001,30,32,0
0001,'16_0_0','16_0',0
0001,'24_0_0','24_0',0
0001,'23_4_0','23_4',4
0001,'23_0_0','23_0',0
0001,35,40,0
0001,36,42,0
0001,37,44,0
0001,'21_0_0','21_0',0
0001,39,46,0
0001,'22_0_0','22_0',0
0001,'20_0_0','20_0',0
0001,42,49,0
0001,43,50,0
0001,'19_3_0','19_3',3
0001,'19_0_0','19_0',0
0001,46,36,0
0001,'18_0_0','18_0',0
0001,48,37,0
0001,49,51,0
0001,'25_0_0','25_0',0
0001,'17_0_0','17_0',0
0001,52,54,0
0001,'25_5_0','25_5',5
0001,'17_5_0','17_5',5
0001,55,57,5
0001,'25_6_0','25_6',6
0001,'17_6_0','17_6',6
0001,58,60,6
0001,59,61,5
0001,60,62,0
0001,61,63,0
0001,62,64,0
0002,'7_0_0','7_0',0
0002,'6_0_0','6_0',0
0002,2,20,0
0002,'8_0_0','8_0',0
0002,4,21,0
0002,'14_0_0','14_0',0
0002,'10_0_0','10_0',0
0002,'13_0_0','13_0',0
0002,8,2,0
0002,9,4,0
0002,'11_0_0','11_0',0
0002,'12_0_0','12_0',0
0002,12,7,0
0002,13,8,0
0002,'9_0_0','9_0',0
0002,'1_0_0','1_0',0
0002,'5_0_0','5_0',0
0002,17,12,0
0002,18,13,0
0002,19,14,0
0002,20,22,0
0002,'4_0_0','4_0',0
0002,22,28,0
0002,'23_0_0','23_0',0
0002,'16_0_0','16_0',0
0002,25,36,0
0002,'21_0_0','21_0',0
0002,27,38,0
0002,'22_0_0','22_0',0
0002,'20_0_0','20_0',0
0002,30,41,0
0002,31,42,0
0002,'19_0_0','19_0',0
0002,'18_0_0','18_0',0
0002,34,31,0
0002,35,43,0
