GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'13_0',0,Leaf,'13'
0001,'10_0',0,Leaf,'10'
0001,2,0,Sp,2
0001,'14_0',0,Leaf,'14'
0001,4,0,Sp,4
0001,'12_0',0,Leaf,'12'
0001,'11_0',0,Leaf,'11'
0001,7,0,Sp,7
0001,8,0,Sp,8
0001,'9_0',0,Leaf,'9'
0001,'1_0',0,Leaf,'1'
0001,'5_0',0,Leaf,'5'
0001,12,0,Sp,12
0001,13,0,Sp,13
0001,14,0,Sp,14
0001,'8_0',0,Leaf,'8'
0001,'2_0',0,Leaf,'2'
0001,'2_1',1,Leaf,'2'
0001,18,0,Dup,'2'
0001,19,0,Sp,17
0001,'6_0',0,Leaf,'6'
0001,'7_0',0,Leaf,'7'
0001,22,0,Sp,20
0001,23,0,Sp,21
0001,24,0,Sp,22
0001,'4_0',0,Leaf,'4'
0001,'4_2',2,Leaf,'4'
0001,27,0,Dup,'4'
0001,'Lost-24_0',0,Loss,24
0001,'3_0',0,Leaf,'3'
0001,30,0,Sp,26
0001,31,0,Sp,27
0001,32,0,Sp,28
0001,'18_0',0,Leaf,'18'
0001,'19_0',0,Leaf,'19'
0001,'19_3',3,Leaf,'19'
0001,36,0,Dup,'19'
0001,37,0,Sp,31
0001,'23_0',0,Leaf,'23'
0001,'23_4',4,Leaf,'23'
0001,40,0,Dup,'23'
0001,'24_0',0,Leaf,'24'
0001,42,0,Sp,34
0001,'16_0',0,Leaf,'16'
0001,44,0,Sp,36
0001,'21_0',0,Leaf,'21'
0001,46,0,Sp,38
0001,'20_0',0,Leaf,'20'
0001,'22_0',0,Leaf,'22'
0001,49,0,Sp,41
0001,50,0,Sp,42
0001,51,0,Sp,43
0001,'25_0',0,Leaf,'25'
0001,'17_0',0,Leaf,'17'
0001,54,0,Sp,46
0001,'25_5',5,Leaf,'25'
0001,'17_5',5,Leaf,'17'
0001,57,5,Sp,46
0001,'25_6',6,Leaf,'25'
0001,'17_6',6,Leaf,'17'
0001,60,6,Sp,46
0001,61,5,Dup,46
0001,62,0,Dup,46
0001,63,0,Sp,47
0001,64,0,Sp,48
0002,'13_0',0,Leaf,'13'
0002,'10_0',0,Leaf,'10'
0002,2,0,Sp,2
0002,'14_0',0,Leaf,'14'
0002,4,0,Sp,4
0002,'12_0',0,Leaf,'12'
0002,'11_0',0,Leaf,'11'
0002,7,0,Sp,7
0002,8,0,Sp,8
0002,'9_0',0,Leaf,'9'
0002,'1_0',0,Leaf,'1'
0002,'5_0',0,Leaf,'5'
0002,12,0,Sp,12
0002,13,0,Sp,13
0002,14,0,Sp,14
0002,'8_0',0,Leaf,'8'
0002,'Lost-16_0',0,Loss,16
0002,17,0,Sp,17
0002,'6_0',0,Leaf,'6'
0002,'7_0',0,Leaf,'7'
0002,20,0,Sp,20
0002,21,0,Sp,21
0002,22,0,Sp,22
0002,'4_0',0,Leaf,'4'
0002,'Lost-26_0',0,Loss,26
0002,'Lost-26_1',1,Loss,26
0002,26,0,Dup,26
0002,27,0,Sp,27
0002,28,0,Sp,28
0002,'18_0',0,Leaf,'18'
0002,'19_0',0,Leaf,'19'
0002,31,0,Sp,31
0002,'23_0',0,Leaf,'23'
0002,'Lost-33_0',0,Loss,33
0002,34,0,Sp,34
0002,'16_0',0,Leaf,'16'
0002,36,0,Sp,36
0002,'21_0',0,Leaf,'21'
0002,38,0,Sp,38
0002,'20_0',0,Leaf,'20'
0002,'22_0',0,Leaf,'22'
0002,41,0,Sp,41
0002,42,0,Sp,42
0002,43,0,Sp,43
0002,'25_0',0,Leaf,'25'
0002,'17_0',0,Leaf,'17'
0002,46,0,Sp,46
0002,47,0,Sp,47
0002,48,0,Sp,48
0003,'13_0',0,Leaf,'13'
0003,'10_0',0,Leaf,'10'
0003,2,0,Sp,2
0003,'14_0',0,Leaf,'14'
