GENE,Gt_node,Lt_node,Lt_paralog
0001,'19_0_0','19_0',0
0001,'12_0_0','12_0',0
0001,'18_0_0','18_0',0
0001,3,92,0
0001,'22_0_0','22_0',0
0001,5,93,0
0001,6,94,0
0001,'13_11_0','13_11',11
0001,'24_11_0','24_11',11
0001,9,72,11
0001,'24_0_0','24_0',0
0001,'13_0_0','13_0',0
0001,12,69,0
0001,13,75,0
0001,'17_0_0','17_0',0
0001,'15_0_0','15_0',0
0001,'16_0_0','16_0',0
0001,17,79,0
0001,18,80,0
0001,19,81,0
0001,'23_0_0','23_0',0
0001,'20_0_0','20_0',0
0001,22,84,0
0001,23,85,0
0001,24,95,0
0001,'25_0_0','25_0',0
0001,'14_0_0','14_0',0
0001,27,98,0
0001,28,101,0
0001,'5_0_0','5_0',0
0001,'6_0_0','6_0',0
0001,31,32,0
0001,'1_0_0','1_0',0
0001,'2_0_0','2_0',0
0001,34,29,0
0001,35,33,0
0001,'7_0_0','7_0',0
0001,'7_7_0','7_7',7
0001,38,26,0
0001,39,34,0
0001,'4_0_0','4_0',0
0001,'11_3_0','11_3',3
0001,'3_3_0','3_3',3
0001,'10_3_0','10_3',3
0001,44,8,3
0001,45,10,3
0001,'10_0_0','10_0',0
0001,'3_0_0','3_0',0
0001,48,3,0
0001,'11_0_0','11_0',0
0001,50,5,0
0001,51,11,0
0001,52,13,0
0001,'11_2_0','11_2',2
0001,'3_2_0','3_2',2
0001,'10_2_0','10_2',2
0001,56,16,2
0001,57,18,2
0001,'4_2_0','4_2',2
0001,59,22,2
0001,60,23,0
0001,61,35,0
0001,'5_1_0','5_1',1
0001,'6_1_0','6_1',1
0001,64,59,1
0001,'2_1_0','2_1',1
0001,'1_1_0','1_1',1
0001,67,56,1
0001,68,60,1
0001,'7_9_0','7_9',9
0001,'7_8_0','7_8',8
0001,71,53,1
0001,72,63,1
0001,'10_1_0','10_1',1
0001,'10_5_0','10_5',5
0001,75,40,1
0001,'3_1_0','3_1',1
0001,77,42,1
0001,'11_1_0','11_1',1
0001,79,44,1
0001,'4_1_0','4_1',1
0001,'4_6_0','4_6',6
0001,82,47,1
0001,83,48,1
0001,84,64,1
0001,85,66,0
0001,86,102,0
0002,'23_0_0','23_0',0
0002,'20_0_0','20_0',0
0002,2,58,0
0002,'13_0_0','13_0',0
0002,'24_0_0','24_0',0
0002,5,41,0
0002,'16_7_0','16_7',7
0002,'15_7_0','15_7',7
0002,8,52,7
0002,'17_8_0','17_8',8
0002,'17_7_0','17_7',7
0002,11,49,7
0002,12,53,7
0002,'15_0_0','15_0',0
0002,'16_0_0','16_0',0
0002,15,45,0
0002,'17_0_0','17_0',0
0002,17,46,0
0002,18,54,0
0002,19,55,0
0002,20,59,0
0002,'20_6_0','20_6',6
0002,'23_6_0','23_6',6
0002,23,77,6
0002,'24_6_0','24_6',6
0002,'16_6_0','16_6',6
0002,'15_6_0','15_6',6
0002,'15_10_0','15_10',10
0002,28,68,6
0002,29,70,6
0002,'17_9_0','17_9',9
0002,'17_6_0','17_6',6
0002,32,65,6
0002,33,71,6
0002,34,72,6
0002,35,78,6
0002,36,79,0
0002,'4_3_0','4_3',3
0002,'7_0_0','7_0',0
0002,'3_4_0','3_4',4
0002,'10_4_0','10_4',4
0002,41,20,4
0002,'11_4_0','11_4',4
0002,43,22,4
0002,'4_4_0','4_4',4
0002,45,24,4
0002,'11_0_0','11_0',0
0002,'10_0_0','10_0',0
0002,48,13,0
0002,'4_5_0','4_5',5
0002,'4_0_0','4_0',0
0002,51,16,0
0002,52,17,0
0002,53,25,0
0002,54,29,0
0002,55,37,0
0002,'8_2_0','8_2',2
0002,'9_2_0','9_2',2
0002,58,6,2
0002,'8_0_0','8_0',0
0002,60,8,0
0002,61,38,0
0002,62,84,0
0003,'14_25_0','14_25',25
0003,'25_25_0','25_25',25
0003,2,168,25
0003,'14_18_0','14_18',18
0003,'25_18_0','25_18',18
0003,5,165,18
0003,6,169,18
0003,'25_26_0','25_26',26
0003,'25_24_0','25_24',24
0003,9,173,24
0003,'14_24_0','14_24',24
0003,11,174,24
0003,12,175,18
0003,'13_18_0','13_18',18
0003,'24_18_0','24_18',18
0003,15,136,18
0003,'18_20_0','18_20',20
0003,'12_20_0','12_20',20
0003,18,158,20
0003,'22_20_0','22_20',20
0003,20,159,20
0003,'22_23_0','22_23',23
0003,'22_18_0','22_18',18
0003,23,148,18
0003,'18_18_0','18_18',18
0003,'12_18_0','12_18',18
0003,26,151,18
0003,27,152,18
0003,'19_21_0','19_21',21
0003,'19_18_0','19_18',18
0003,30,143,18
0003,'21_18_0','21_18',18
0003,32,145,18
0003,33,153,18
0003,34,161,18
0003,35,162,18
0003,36,176,18
0003,'14_0_0','14_0',0
0003,'22_22_0','22_22',22
0003,'22_19_0','22_19',19
0003,40,122,19
0003,'18_19_0','18_19',19
0003,'12_19_0','12_19',19
0003,43,125,19
0003,44,126,19
0003,45,133,0
0003,46,177,0
0003,'6_14_0','6_14',14
0003,'5_14_0','5_14',14
0003,49,45,14
0003,'2_14_0','2_14',14
0003,'1_14_0','1_14',14
0003,52,42,14
0003,53,46,14
0003,'6_15_0','6_15',15
0003,'5_15_0','5_15',15
0003,56,29,15
0003,'1_15_0','1_15',15
0003,'2_15_0','2_15',15
0003,59,26,15
0003,60,30,15
0003,'6_16_0','6_16',16
0003,'5_16_0','5_16',16
0003,63,36,16
0003,'2_16_0','2_16',16
0003,'1_16_0','1_16',16
0003,66,33,16
0003,67,37,16
0003,68,38,15
0003,69,47,0
0003,'10_0_0','10_0',0
0003,'3_0_0','3_0',0
0003,72,3,0
0003,'11_6_0','11_6',6
0003,'11_0_0','11_0',0
0003,75,6,0
0003,76,7,0
0003,'3_4_0','3_4',4
0003,'10_5_0','10_5',5
0003,'10_4_0','10_4',4
0003,80,10,4
0003,81,12,4
0003,'11_7_0','11_7',7
0003,'11_4_0','11_4',4
0003,'11_8_0','11_8',8
0003,85,15,4
0003,86,17,4
0003,87,18,4
0003,88,19,0
0003,'4_0_0','4_0',0
0003,90,21,0
0003,91,49,0
0003,'1_17_0','1_17',17
0003,'2_17_0','2_17',17
0003,94,69,17
0003,'6_17_0','6_17',17
0003,'5_17_0','5_17',17
0003,97,72,17
