GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'Lost-2_0',0,Loss,2
0001,'10_0',0,Leaf,'10'
0001,'3_0',0,Leaf,'3'
0001,3,0,Sp,5
0001,'11_0',0,Leaf,'11'
0001,5,0,Sp,7
0001,'10_3',3,Leaf,'10'
0001,'3_3',3,Leaf,'3'
0001,8,3,Sp,5
0001,'11_3',3,Leaf,'11'
0001,10,3,Sp,7
0001,11,0,Dup,7
0001,'4_0',0,Leaf,'4'
0001,13,0,Sp,9
0001,'10_2',2,Leaf,'10'
0001,'3_2',2,Leaf,'3'
0001,16,2,Sp,5
0001,'11_2',2,Leaf,'11'
0001,18,2,Sp,7
0001,'Lost-7_4',4,Loss,7
0001,20,2,Dup,7
0001,'4_2',2,Leaf,'4'
0001,22,2,Sp,9
0001,23,0,Dup,9
0001,'7_0',0,Leaf,'7'
0001,'7_7',7,Leaf,'7'
0001,26,0,Dup,'7'
0001,'1_0',0,Leaf,'1'
0001,'2_0',0,Leaf,'2'
0001,29,0,Sp,13
0001,'5_0',0,Leaf,'5'
0001,'6_0',0,Leaf,'6'
0001,32,0,Sp,16
0001,33,0,Sp,17
0001,34,0,Sp,18
0001,35,0,Sp,19
0001,36,0,Sp,20
0001,'Lost-2_1',1,Loss,2
0001,'10_1',1,Leaf,'10'
0001,'10_5',5,Leaf,'10'
0001,40,1,Dup,'10'
0001,'3_1',1,Leaf,'3'
0001,42,1,Sp,5
0001,'11_1',1,Leaf,'11'
0001,44,1,Sp,7
0001,'4_1',1,Leaf,'4'
0001,'4_6',6,Leaf,'4'
0001,47,1,Dup,'4'
0001,48,1,Sp,9
0001,'Lost-10_1',1,Loss,10
0001,'7_9',9,Leaf,'7'
0001,51,1,Dup,'7'
0001,'7_8',8,Leaf,'7'
0001,53,1,Dup,'7'
0001,'1_1',1,Leaf,'1'
0001,'2_1',1,Leaf,'2'
0001,56,1,Sp,13
0001,'5_1',1,Leaf,'5'
0001,'6_1',1,Leaf,'6'
0001,59,1,Sp,16
0001,60,1,Sp,17
0001,'Lost-17_10',10,Loss,17
0001,62,1,Dup,17
0001,63,1,Sp,18
0001,64,1,Sp,19
0001,65,1,Sp,20
0001,66,0,Dup,20
0001,'13_0',0,Leaf,'13'
0001,'24_0',0,Leaf,'24'
0001,69,0,Sp,23
0001,'13_11',11,Leaf,'13'
0001,'24_11',11,Leaf,'24'
0001,72,11,Sp,23
0001,'Lost-23_12',12,Loss,23
0001,74,11,Dup,23
0001,75,0,Dup,23
0001,'17_0',0,Leaf,'17'
0001,'15_0',0,Leaf,'15'
0001,'16_0',0,Leaf,'16'
0001,79,0,Sp,27
0001,80,0,Sp,28
0001,81,0,Sp,29
0001,'20_0',0,Leaf,'20'
0001,'23_0',0,Leaf,'23'
0001,84,0,Sp,32
0001,85,0,Sp,33
0001,'19_0',0,Leaf,'19'
0001,'Lost-35_0',0,Loss,35
0001,88,0,Sp,36
0001,'22_0',0,Leaf,'22'
0001,'18_0',0,Leaf,'18'
0001,'12_0',0,Leaf,'12'
0001,92,0,Sp,40
0001,93,0,Sp,41
0001,94,0,Sp,42
0001,95,0,Sp,43
0001,'14_0',0,Leaf,'14'
0001,'25_0',0,Leaf,'25'
0001,98,0,Sp,46
0001,'Lost-46_13',13,Loss,46
0001,100,0,Dup,46
0001,101,0,Sp,47
0001,102,0,Sp,48
0002,'8_0',0,Leaf,'8'
0002,'Lost-1_0',0,Loss,1
0002,2,0,Sp,2
0002,'Lost-2_1',1,Loss,2
0002,'8_2',2,Leaf,'8'
0002,'9_2',2,Leaf,'9'
0002,6,2,Sp,2
0002,7,1,Dup,2
0002,8,0,Dup,2
0002,'10_0',0,Leaf,'10'
0002,'Lost-4_0',0,Loss,4
0002,11,0,Sp,5
0002,'11_0',0,Leaf,'11'
0002,13,0,Sp,7
0002,'4_0',0,Leaf,'4'
0002,'4_5',5,Leaf,'4'
0002,16,0,Dup,'4'
0002,17,0,Sp,9
0002,'10_4',4,Leaf,'10'
0002,'3_4',4,Leaf,'3'
0002,20,4,Sp,5
0002,'11_4',4,Leaf,'11'
0002,22,4,Sp,7
0002,'4_4',4,Leaf,'4'
0002,24,4,Sp,9
0002,25,0,Dup,9
0002,'7_0',0,Leaf,'7'
0002,'Lost-17_0',0,Loss,17
0002,28,0,Sp,18
0002,29,0,Sp,19
0002,'Lost-7_3',3,Loss,7
0002,'4_3',3,Leaf,'4'
0002,32,3,Sp,9
0002,'Lost-10_3',3,Loss,10
0002,'Lost-17_3',3,Loss,17
0002,35,3,Sp,18
0002,36,3,Sp,19
0002,37,0,Dup,19
0002,38,0,Sp,20
0002,'13_0',0,Leaf,'13'
0002,'24_0',0,Leaf,'24'
0002,41,0,Sp,23
0002,'17_0',0,Leaf,'17'
0002,'15_0',0,Leaf,'15'
0002,'16_0',0,Leaf,'16'
0002,45,0,Sp,27
0002,46,0,Sp,28
0002,'17_7',7,Leaf,'17'
0002,'17_8',8,Leaf,'17'
0002,49,7,Dup,'17'
0002,'15_7',7,Leaf,'15'
0002,'16_7',7,Leaf,'16'
0002,52,7,Sp,27
0002,53,7,Sp,28
0002,54,0,Dup,28
0002,55,0,Sp,29
0002,'20_0',0,Leaf,'20'
0002,'23_0',0,Leaf,'23'
0002,58,0,Sp,32
0002,59,0,Sp,33
0002,'Lost-21_6',6,Loss,21
0002,'24_6',6,Leaf,'24'
0002,62,6,Sp,23
0002,'17_6',6,Leaf,'17'
0002,'17_9',9,Leaf,'17'
0002,65,6,Dup,'17'
0002,'15_6',6,Leaf,'15'
0002,'15_10',10,Leaf,'15'
0002,68,6,Dup,'15'
0002,'16_6',6,Leaf,'16'
0002,70,6,Sp,27
0002,71,6,Sp,28
0002,72,6,Sp,29
0002,'20_6',6,Leaf,'20'
0002,'Lost-30_11',11,Loss,30
0002,75,6,Dup,'20'
0002,'23_6',6,Leaf,'23'
0002,77,6,Sp,32
0002,78,6,Sp,33
0002,79,0,Dup,33
0002,'Lost-42_0',0,Loss,42
0002,81,0,Sp,43
0002,'Lost-46_0',0,Loss,46
0002,83,0,Sp,47
0002,84,0,Sp,48
0003,'Lost-2_0',0,Loss,2
0003,'10_0',0,Leaf,'10'
0003,'3_0',0,Leaf,'3'
0003,3,0,Sp,5
0003,'11_0',0,Leaf,'11'
0003,'11_6',6,Leaf,'11'
0003,6,0,Dup,'11'
0003,7,0,Sp,7
0003,'10_4',4,Leaf,'10'
0003,'10_5',5,Leaf,'10'
0003,10,4,Dup,'10'
0003,'3_4',4,Leaf,'3'
0003,12,4,Sp,5
0003,'11_4',4,Leaf,'11'
0003,'11_8',8,Leaf,'11'
0003,15,4,Dup,'11'
0003,'11_7',7,Leaf,'11'
0003,17,4,Dup,'11'
0003,18,4,Sp,7
0003,19,0,Dup,7
0003,'4_0',0,Leaf,'4'
0003,21,0,Sp,9
0003,'Lost-10_0',0,Loss,10
0003,'Lost-17_0',0,Loss,17
0003,'1_15',15,Leaf,'1'
0003,'2_15',15,Leaf,'2'
0003,26,15,Sp,13
0003,'5_15',15,Leaf,'5'
0003,'6_15',15,Leaf,'6'
0003,29,15,Sp,16
0003,30,15,Sp,17
0003,'1_16',16,Leaf,'1'
0003,'2_16',16,Leaf,'2'
0003,33,16,Sp,13
0003,'5_16',16,Leaf,'5'
0003,'6_16',16,Leaf,'6'
0003,36,16,Sp,16
0003,37,16,Sp,17
0003,38,15,Dup,17
0003,39,0,Dup,17
0003,'1_14',14,Leaf,'1'
0003,'2_14',14,Leaf,'2'
0003,42,14,Sp,13
0003,'5_14',14,Leaf,'5'
0003,'6_14',14,Leaf,'6'
0003,45,14,Sp,16
0003,46,14,Sp,17
0003,47,0,Dup,17
0003,48,0,Sp,18
0003,49,0,Sp,19
0003,50,0,Sp,20
0003,'Lost-2_1',1,Loss,2
0003,'10_1',1,Leaf,'10'
0003,'3_1',1,Leaf,'3'
0003,54,1,Sp,5
0003,'11_1',1,Leaf,'11'
0003,56,1,Sp,7
0003,'4_1',1,Leaf,'4'
0003,58,1,Sp,9
0003,'7_1',1,Leaf,'7'
0003,'7_12',12,Leaf,'7'
0003,61,1,Dup,'7'
0003,'1_1',1,Leaf,'1'
0003,'2_1',1,Leaf,'2'
0003,64,1,Sp,13
0003,'Lost-16_1',1,Loss,16
0003,66,1,Sp,17
0003,'1_17',17,Leaf,'1'
0003,'2_17',17,Leaf,'2'
0003,69,17,Sp,13
0003,'5_17',17,Leaf,'5'
0003,'6_17',17,Leaf,'6'
0003,72,17,Sp,16
0003,73,17,Sp,17
0003,74,1,Dup,17
0003,75,1,Sp,18
0003,76,1,Sp,19
0003,'Lost-3_2',2,Loss,3
0003,'3_2',2,Leaf,'3'
0003,79,2,Sp,5
0003,'11_2',2,Leaf,'11'
0003,81,2,Sp,7
0003,'4_2',2,Leaf,'4'
0003,'Lost-8_10',10,Loss,8
0003,84,2,Dup,'4'
0003,85,2,Sp,9
