GENE,Gt_node,Lt_node,Lt_paralog
0001,'16_0_0','16_0',0
0001,'2_0_0','2_0',0
0001,'21_0_0','21_0',0
0001,3,35,0
0001,4,37,0
0001,'17_0_0','17_0',0
0001,'20_0_0','20_0',0
0001,7,43,0
0001,'7_0_0','7_0',0
0001,'12_0_0','12_0',0
0001,10,40,0
0001,11,44,0
0001,12,45,0
0001,'25_0_0','25_0',0
0001,'14_0_0','14_0',0
0001,'22_0_0','22_0',0
0001,16,28,0
0001,17,30,0
0001,'10_0_0','10_0',0
0001,19,32,0
0001,20,46,0
0001,'3_0_0','3_0',0
0001,'8_0_0','8_0',0
0001,'19_0_0','19_0',0
0001,'13_0_0','13_0',0
0001,'4_0_0','4_0',0
0001,26,20,0
0001,27,21,0
0001,'15_0_0','15_0',0
0001,29,22,0
0001,30,23,0
0001,31,24,0
0001,'23_0_0','23_0',0
0001,'9_0_0','9_0',0
0001,'24_0_0','24_0',0
0001,'6_0_0','6_0',0
0001,'18_0_0','18_0',0
0001,37,7,0
0001,38,8,0
0001,39,9,0
0001,40,11,0
0001,41,25,0
0001,42,47,0
0001,'1_0_0','1_0',0
0001,44,48,0
0002,'1_0_0','1_0',0
0002,'10_0_0','10_0',0
0002,'10_2_0','10_2',2
0002,3,35,0
0002,'14_0_0','14_0',0
0002,'22_0_0','22_0',0
0002,6,30,0
0002,7,36,0
0002,'2_0_0','2_0',0
0002,'21_0_0','21_0',0
0002,10,39,0
0002,'21_3_0','21_3',3
0002,'2_3_0','2_3',3
0002,13,42,3
0002,14,43,0
0002,'16_0_0','16_0',0
0002,16,45,0
0002,'20_0_0','20_0',0
0002,'17_0_0','17_0',0
0002,19,51,0
0002,'7_0_0','7_0',0
0002,'12_0_0','12_0',0
0002,22,48,0
0002,23,52,0
0002,24,53,0
0002,25,54,0
0002,'3_0_0','3_0',0
0002,'19_0_0','19_0',0
0002,'4_0_0','4_0',0
0002,'13_0_0','13_0',0
0002,30,22,0
0002,31,23,0
0002,'15_0_0','15_0',0
0002,'11_0_0','11_0',0
0002,34,18,0
0002,35,24,0
0002,'8_0_0','8_0',0
0002,37,25,0
0002,38,26,0
0002,'9_0_0','9_0',0
0002,'9_1_0','9_1',1
0002,41,3,0
0002,'6_0_0','6_0',0
0002,'18_0_0','18_0',0
0002,44,9,0
0002,'24_0_0','24_0',0
0002,'5_0_0','5_0',0
0002,47,6,0
0002,48,10,0
0002,49,11,0
0002,'23_0_0','23_0',0
0002,51,13,0
0002,52,27,0
0002,53,55,0
0002,54,56,0
0003,'1_0_0','1_0',0
0003,'22_0_0','22_0',0
0003,'14_0_0','14_0',0
0003,3,32,0
0003,'7_0_0','7_0',0
0003,'12_0_0','12_0',0
0003,6,46,0
0003,'17_0_0','17_0',0
0003,'20_0_0','20_0',0
0003,9,49,0
0003,10,50,0
0003,'16_3_0','16_3',3
0003,'16_0_0','16_0',0
0003,13,42,0
0003,'2_0_0','2_0',0
0003,'21_0_0','21_0',0
0003,16,39,0
0003,17,43,0
0003,18,51,0
0003,19,52,0
0003,'23_0_0','23_0',0
0003,'24_0_0','24_0',0
0003,'5_0_0','5_0',0
0003,23,4,0
0003,'6_0_0','6_0',0
0003,'18_0_0','18_0',0
0003,26,7,0
0003,27,8,0
0003,'9_0_0','9_0',0
0003,29,9,0
0003,30,11,0
0003,'3_0_0','3_0',0
0003,'3_1_0','3_1',1
0003,33,14,0
0003,'15_0_0','15_0',0
0003,'11_0_0','11_0',0
0003,36,18,0
0003,'13_2_0','13_2',2
0003,'13_0_0','13_0',0
0003,39,22,0
0003,'4_0_0','4_0',0
0003,41,24,0
0003,'19_0_0','19_0',0
0003,43,25,0
