GENE,Gt_node,Lt_node,Lt_paralog
0001,'1_0_0','1_0',0
0001,'2_0_0','2_0',0
0001,2,3,0
0001,'3_0_0','3_0',0
0001,4,4,0
0001,'15_0_0','15_0',0
0001,'19_0_0','19_0',0
0001,'19_2_0','19_2',2
0001,8,11,0
0001,9,12,0
0001,'22_0_0','22_0',0
0001,11,12,0
0001,'6_0_0','6_0',0
0001,'11_0_0','11_0',0
0001,'9_0_0','9_0',0
0001,15,17,0
0001,'21_0_0','21_0',0
0001,17,19,0
0001,'25_0_0','25_0',0
0001,19,21,0
0001,20,23,0
0001,21,24,0
0001,'7_0_0','7_0',0
0001,'4_0_0','4_0',0
0001,24,28,0
0001,'7_3_0','7_3',3
0001,'4_3_0','4_3',3
0001,27,31,3
0001,28,32,0
0001,29,33,0
0001,'8_0_0','8_0',0
0001,'14_0_0','14_0',0
0001,'18_0_0','18_0',0
0001,33,47,0
0001,'20_0_0','20_0',0
0001,'24_0_0','24_0',0
0001,36,50,0
0001,37,51,0
0001,'10_0_0','10_0',0
0001,'17_0_0','17_0',0
0001,'23_0_0','23_0',0
0001,41,42,0
0001,42,43,0
0001,'13_0_0','13_0',0
0001,44,44,0
0001,45,52,0
0001,46,54,0
0001,47,55,0
0001,48,56,0
0002,'19_0_0','19_0',0
0002,'22_0_0','22_0',0
0002,'15_0_0','15_0',0
0002,3,8,0
0002,4,10,0
0002,'6_0_0','6_0',0
0002,'25_0_0','25_0',0
0002,7,19,0
0002,8,20,0
0002,'9_0_0','9_0',0
0002,'11_0_0','11_0',0
0002,11,13,0
0002,'21_0_0','21_0',0
0002,13,15,0
0002,'12_0_0','12_0',0
0002,15,21,0
0002,16,23,0
0002,'8_0_0','8_0',0
0002,'17_2_0','17_2',2
0002,'23_2_0','23_2',2
0002,20,35,2
0002,'5_1_0','5_1',1
0002,'5_0_0','5_0',0
0002,23,29,0
0002,24,37,0
0002,'18_0_0','18_0',0
0002,'14_0_0','14_0',0
0002,27,41,0
0002,'20_0_0','20_0',0
0002,'24_0_0','24_0',0
0002,30,44,0
0002,31,45,0
0002,32,46,0
0002,'16_0_0','16_0',0
0002,34,46,0
0002,35,48,0
0002,36,49,0
0002,'3_0_0','3_0',0
0002,'2_0_0','2_0',0
0002,'1_0_0','1_0',0
0002,40,3,0
0002,41,4,0
0002,42,50,0
0003,'20_0_0','20_0',0
0003,'24_0_0','24_0',0
0003,2,40,0
0003,'18_0_0','18_0',0
0003,'14_0_0','14_0',0
0003,5,31,0
0003,'18_2_0','18_2',2
0003,'18_3_0','18_3',3
0003,8,36,2
0003,'14_2_0','14_2',2
0003,10,36,2
0003,11,37,0
0003,12,41,0
0003,'16_0_0','16_0',0
0003,'13_0_0','13_0',0
0003,15,22,0
0003,'17_0_0','17_0',0
0003,'23_0_0','23_0',0
0003,18,26,0
0003,19,28,0
0003,20,42,0
0003,'8_0_0','8_0',0
0003,22,44,0
0003,'12_0_0','12_0',0
0003,'4_0_0','4_0',0
0003,'7_0_0','7_0',0
0003,26,18,0
0003,'25_1_0','25_1',1
0003,'25_0_0','25_0',0
0003,29,10,0
0003,'21_0_0','21_0',0
0003,'9_0_0','9_0',0
0003,'11_0_0','11_0',0
0003,33,5,0
0003,34,7,0
0003,'6_0_0','6_0',0
0003,36,13,0
0003,37,13,0
0003,38,19,0
0003,39,19,0
0003,40,45,0
0004,'25_1_0','25_1',1
0004,'6_2_0','6_2',2
0004,'6_0_0','6_0',0
0004,3,18,0
0004,'21_0_0','21_0',0
0004,'9_0_0','9_0',0
0004,'11_0_0','11_0',0
0004,7,9,0
0004,8,11,0
0004,9,19,0
0004,10,19,0
0004,'12_0_0','12_0',0
0004,12,23,0
0004,'13_4_0','13_4',4
0004,'13_3_0','13_3',3
0004,15,27,3
0004,'13_0_0','13_0',0
0004,17,28,0
0004,'16_0_0','16_0',0
0004,19,30,0
0004,'10_0_0','10_0',0
0004,'5_0_0','5_0',0
0004,22,33,0
0004,'23_0_0','23_0',0
0004,'17_0_0','17_0',0
