GENE,Gt_node,Lt_node,Lt_paralog
0001,'4_0_0','4_0',0
0001,'3_0_0','3_0',0
0001,2,3,0
0001,'8_0_0','8_0',0
0001,'5_0_0','5_0',0
0001,'9_0_0','9_0',0
0001,'1_0_0','1_0',0
0001,'6_0_0','6_0',0
0001,'11_0_0','11_0',0
0001,9,10,0
0001,10,11,0
0001,11,13,0
0001,12,15,0
0001,13,16,0
0001,14,17,0
0001,'23_0_0','23_0',0
0001,'17_0_0','17_0',0
0001,'20_0_0','20_0',0
0001,'19_0_0','19_0',0
0001,19,27,0
0001,'25_0_0','25_0',0
0001,'24_0_0','24_0',0
0001,22,24,0
0001,23,28,0
0001,24,30,0
0001,25,31,0
0001,'21_0_0','21_0',0
0001,'18_0_0','18_0',0
0001,28,34,0
0001,29,35,0
0001,30,36,0
0002,'21_0_0','21_0',0
0002,'18_0_0','18_0',0
0002,2,48,0
0002,'17_0_0','17_0',0
0002,'17_2_0','17_2',2
0002,5,34,0
0002,'22_0_0','22_0',0
0002,'25_0_0','25_0',0
0002,'24_0_0','24_0',0
0002,9,38,0
0002,'20_0_0','20_0',0
0002,'19_0_0','19_0',0
0002,12,41,0
0002,13,42,0
0002,14,43,0
0002,15,44,0
0002,16,49,0
0002,'2_0_0','2_0',0
0002,'12_0_0','12_0',0
0002,19,12,0
0002,'13_0_0','13_0',0
0002,21,13,0
0002,'15_0_0','15_0',0
0002,'14_1_0','14_1',1
0002,'14_0_0','14_0',0
0002,25,2,0
0002,26,4,0
0002,'10_0_0','10_0',0
0002,28,6,0
0002,29,14,0
0002,'8_0_0','8_0',0
0002,'16_0_0','16_0',0
0002,32,18,0
0002,'9_0_0','9_0',0
0002,'1_0_0','1_0',0
0002,'11_0_0','11_0',0
0002,'6_0_0','6_0',0
0002,37,22,0
0002,38,23,0
0002,39,25,0
0002,40,28,0
0002,41,30,0
0002,42,50,0
0003,'3_0_0','3_0',0
0003,'4_0_0','4_0',0
0003,2,3,0
0003,'1_0_0','1_0',0
0003,'6_0_0','6_0',0
0003,'11_0_0','11_0',0
0003,6,10,0
0003,7,11,0
0003,'9_0_0','9_0',0
0003,9,13,0
0003,'5_0_0','5_0',0
0003,11,15,0
0003,'8_0_0','8_0',0
0003,'16_0_0','16_0',0
0003,14,6,0
0003,15,16,0
0003,16,17,0
0003,'18_0_0','18_0',0
0003,'21_0_0','21_0',0
0003,19,34,0
0003,'22_0_0','22_0',0
0003,'24_0_0','24_0',0
0003,'25_0_0','25_0',0
0003,23,24,0
0003,'19_0_0','19_0',0
0003,'20_0_0','20_0',0
0003,26,27,0
0003,27,28,0
0003,28,29,0
0003,'17_0_0','17_0',0
0003,30,30,0
0003,31,35,0
0003,32,36,0
0004,'10_1_0','10_1',1
0004,'15_1_0','15_1',1
0004,'14_1_0','14_1',1
0004,3,11,1
0004,4,13,1
0004,'10_0_0','10_0',0
0004,'15_2_0','15_2',2
0004,'14_2_0','14_2',2
0004,8,5,2
0004,'14_0_0','14_0',0
0004,'15_0_0','15_0',0
0004,11,2,0
0004,12,6,0
0004,13,8,0
0004,14,14,0
0004,'7_0_0','7_0',0
0004,16,16,0
0004,'13_0_0','13_0',0
