GENE,Gt_node,Lt_node,Lt_paralog
0001,'21_6_0','21_6',6
0001,'23_6_0','23_6',6
0001,'25_6_0','25_6',6
0001,3,34,6
0001,4,36,6
0001,'25_0_0','25_0',0
0001,'23_0_0','23_0',0
0001,7,29,0
0001,'21_0_0','21_0',0
0001,9,31,0
0001,10,37,0
0001,'12_0_0','12_0',0
0001,'13_0_0','13_0',0
0001,13,20,0
0001,'12_5_0','12_5',5
0001,'12_4_0','12_4',4
0001,16,23,4
0001,'13_4_0','13_4',4
0001,18,25,4
0001,19,26,0
0001,20,38,0
0001,'24_0_0','24_0',0
0001,22,42,0
0001,'12_3_0','12_3',3
0001,'13_3_0','13_3',3
0001,25,45,3
0001,'25_3_0','25_3',3
0001,'23_3_0','23_3',3
0001,28,48,3
0001,'21_3_0','21_3',3
0001,30,50,3
0001,31,51,3
0001,'24_3_0','24_3',3
0001,33,53,3
0001,34,54,0
0001,'7_0_0','7_0',0
0001,'6_0_0','6_0',0
0001,37,14,0
0001,'4_0_0','4_0',0
0001,'4_2_0','4_2',2
0001,40,10,0
0001,'1_0_0','1_0',0
0001,42,11,0
0001,43,15,0
0001,'2_1_0','2_1',1
0001,'3_1_0','3_1',1
0001,46,3,1
0001,47,16,0
0001,48,56,0
0002,'24_0_0','24_0',0
0002,'12_6_0','12_6',6
0002,'12_5_0','12_5',5
0002,'13_5_0','13_5',5
0002,4,37,5
0002,5,41,5
0002,'12_0_0','12_0',0
0002,'13_0_0','13_0',0
0002,8,34,0
0002,9,42,0
0002,'12_4_0','12_4',4
0002,'13_4_0','13_4',4
0002,12,45,4
0002,13,46,0
0002,'21_0_0','21_0',0
0002,'25_0_0','25_0',0
0002,'23_0_0','23_0',0
0002,17,49,0
0002,18,51,0
0002,19,52,0
0002,20,54,0
0002,'15_0_0','15_0',0
0002,'19_0_0','19_0',0
0002,23,27,0
0002,'10_0_0','10_0',0
0002,'22_0_0','22_0',0
0002,26,19,0
0002,'9_0_0','9_0',0
0002,28,23,0
0002,29,29,0
0002,30,55,0
0002,'4_0_0','4_0',0
0002,'1_0_0','1_0',0
0002,33,3,0
0002,'6_0_0','6_0',0
0002,'7_0_0','7_0',0
0002,'7_2_0','7_2',2
0002,37,7,0
0002,38,8,0
0002,39,9,0
0002,40,60,0
0003,'18_5_0','18_5',5
0003,'8_5_0','8_5',5
0003,2,53,5
0003,'18_7_0','18_7',7
0003,'8_7_0','8_7',7
0003,5,56,7
0003,6,57,5
0003,'20_6_0','20_6',6
0003,'8_6_0','8_6',6
0003,'18_6_0','18_6',6
0003,10,47,6
0003,11,49,6
0003,'20_0_0','20_0',0
0003,'8_0_0','8_0',0
0003,14,44,0
0003,15,50,0
0003,16,60,0
0003,'9_0_0','9_0',0
0003,'17_0_0','17_0',0
0003,19,32,0
0003,'16_0_0','16_0',0
0003,'22_0_0','22_0',0
0003,22,28,0
0003,'10_4_0','10_4',4
0003,'10_0_0','10_0',0
0003,25,23,0
0003,26,29,0
0003,27,33,0
0003,'15_0_0','15_0',0
0003,'19_0_0','19_0',0
0003,30,37,0
0003,31,39,0
0003,32,61,0
0003,'24_10_0','24_10',10
0003,'24_0_0','24_0',0
0003,35,65,0
0003,'24_9_0','24_9',9
0003,37,67,0
0003,'24_8_0','24_8',8
0003,'12_8_0','12_8',8
0003,'13_8_0','13_8',8
0003,41,71,8
0003,'23_8_0','23_8',8
0003,'25_8_0','25_8',8
0003,44,74,8
0003,45,77,8
0003,46,79,8
0003,47,80,0
0003,48,81,0
0003,'5_0_0','5_0',0
0003,'4_1_0','4_1',1
0003,'1_2_0','1_2',2
0003,'1_0_0','1_0',0
0003,'1_3_0','1_3',3
0003,54,5,0
0003,55,7,0
0003,'4_0_0','4_0',0
0003,57,9,0
0003,'7_0_0','7_0',0
0003,59,13,0
0003,60,19,0
0003,61,20,0
0003,62,82,0
0004,'13_10_0','13_10',10
0004,'12_10_0','12_10',10
0004,2,85,10
0004,'21_10_0','21_10',10
0004,'23_10_0','23_10',10
0004,'25_10_0','25_10',10
0004,6,88,10
0004,7,90,10
0004,8,91,10
0004,'23_9_0','23_9',9
0004,'25_9_0','25_9',9
0004,11,65,9
0004,'21_9_0','21_9',9
0004,13,67,9
0004,'25_14_0','25_14',14
0004,'23_14_0','23_14',14
0004,16,70,14
0004,'21_14_0','21_14',14
0004,18,72,14
0004,19,73,9
0004,'21_13_0','21_13',13
0004,'23_13_0','23_13',13
0004,'25_13_0','25_13',13
0004,23,76,13
0004,24,78,13
0004,25,79,9
0004,'12_11_0','12_11',11
0004,'13_9_0','13_9',9
0004,'12_12_0','12_12',12
0004,'12_9_0','12_9',9
0004,30,56,9
0004,31,58,9
0004,32,62,9
0004,33,80,9
0004,'24_9_0','24_9',9
0004,35,82,9
0004,36,94,9
0004,'19_0_0','19_0',0
0004,'15_0_0','15_0',0
0004,39,47,0
0004,'14_0_0','14_0',0
0004,41,48,0
0004,'10_5_0','10_5',5
0004,'10_0_0','10_0',0
0004,44,25,0
0004,'11_6_0','11_6',6
0004,'16_6_0','16_6',6
0004,47,34,6
0004,'22_6_0','22_6',6
0004,49,35,6
0004,'16_0_0','16_0',0
0004,'11_0_0','11_0',0
0004,52,29,0
0004,'22_0_0','22_0',0
0004,54,30,0
0004,55,36,0
0004,56,37,0
0004,'9_0_0','9_0',0
0004,'9_7_0','9_7',7
0004,59,40,0
0004,60,43,0
0004,61,49,0
0004,62,97,0
0004,'5_2_0','5_2',2
0004,'5_3_0','5_3',3
0004,65,4,2
0004,'2_1_0','2_1',1
0004,'3_1_0','3_1',1
0004,68,9,1
0004,69,12,0
0004,'1_4_0','1_4',4
0004,'1_0_0','1_0',0
0004,72,15,0
0004,'6_0_0','6_0',0
0004,'7_0_0','7_0',0
0004,75,20,0
0004,76,21,0
0004,77,22,0
0004,78,98,0
0005,'24_0_0','24_0',0
0005,'21_0_0','21_0',0
0005,'21_5_0','21_5',5
0005,3,38,0
0005,'25_0_0','25_0',0
0005,'23_0_0','23_0',0
0005,6,35,0
0005,7,39,0
0005,'13_0_0','13_0',0
0005,'12_0_0','12_0',0
0005,10,32,0
0005,11,40,0
0005,12,44,0
0005,'3_0_0','3_0',0
0005,'2_0_0','2_0',0
0005,15,2,0
0005,'3_3_0','3_3',3
0005,'2_3_0','2_3',3
0005,18,11,3
0005,'3_2_0','3_2',2
0005,'2_2_0','2_2',2
0005,21,8,2
0005,22,12,2
0005,'2_1_0','2_1',1
0005,'3_1_0','3_1',1
0005,25,5,1
0005,26,13,1
0005,27,14,0
0005,'4_4_0','4_4',4
0005,'4_0_0','4_0',0
0005,30,20,0
0005,'1_0_0','1_0',0
0005,32,21,0
0005,'7_0_0','7_0',0
0005,'6_0_0','6_0',0
0005,35,24,0
0005,36,25,0
0005,37,26,0
0005,38,46,0
0006,'8_0_0','8_0',0
0006,'18_0_0','18_0',0
0006,2,40,0
0006,'20_0_0','20_0',0
0006,'20_6_0','20_6',6
0006,5,43,0
0006,6,44,0
0006,'14_4_0','14_4',4
0006,'15_5_0','15_5',5
0006,'15_0_0','15_0',0
0006,10,34,0
0006,'19_0_0','19_0',0
0006,12,35,0
0006,13,36,0
0006,'10_1_0','10_1',1
0006,'22_1_0','22_1',1
0006,'16_1_0','16_1',1
0006,'11_1_0','11_1',1
0006,18,22,1
0006,19,23,1
0006,20,24,1
0006,'16_0_0','16_0',0
0006,'11_0_0','11_0',0
0006,23,7,0
0006,'22_0_0','22_0',0
0006,25,8,0
0006,'17_2_0','17_2',2
0006,'17_3_0','17_3',3
0006,28,14,2
0006,'17_0_0','17_0',0
0006,30,15,0
0006,31,17,0
0006,32,27,0
0006,33,37,0
0006,34,45,0
0006,'24_12_0','24_12',12
0006,'24_14_0','24_14',14
0006,37,51,12
0006,'24_13_0','24_13',13
0006,39,53,12
0006,'21_9_0','21_9',9
0006,'23_9_0','23_9',9
0006,'25_9_0','25_9',9
0006,43,63,9
0006,44,65,9
0006,'12_9_0','12_9',9
0006,'12_11_0','12_11',11
0006,47,58,9
0006,'13_9_0','13_9',9
0006,49,60,9
0006,50,66,9
0006,51,71,7
0006,52,75,0
0007,'4_2_0','4_2',2
0007,'4_3_0','4_3',3
0007,2,17,2
0007,'1_2_0','1_2',2
0007,4,18,2
0007,'7_2_0','7_2',2
0007,'7_4_0','7_4',4
0007,7,22,2
0007,'6_2_0','6_2',2
0007,9,23,2
0007,10,24,2
0007,'5_0_0','5_0',0
0007,'2_0_0','2_0',0
0007,'3_0_0','3_0',0
0007,14,2,0
0007,15,4,0
0007,'6_0_0','6_0',0
0007,'7_0_0','7_0',0
0007,18,10,0
0007,'4_0_0','4_0',0
0007,'1_0_0','1_0',0
0007,21,7,0
0007,22,11,0
0007,23,12,0
0007,24,26,0
0008,'20_0_0','20_0',0
0008,'8_0_0','8_0',0
0008,2,50,0
0008,'17_0_0','17_0',0
0008,'9_0_0','9_0',0
0008,5,32,0
0008,'16_5_0','16_5',5
0008,'11_5_0','11_5',5
0008,8,26,5
0008,'22_5_0','22_5',5
0008,10,27,5
0008,'10_4_0','10_4',4
0008,'10_0_0','10_0',0
0008,13,21,0
0008,14,29,0
0008,15,33,0
0008,'14_6_0','14_6',6
0008,'15_8_0','15_8',8
0008,'15_0_0','15_0',0
0008,19,42,0
0008,20,44,0
0008,21,45,0
0008,22,51,0
0008,'23_0_0','23_0',0
0008,'25_0_0','25_0',0
0008,25,57,0
0008,'21_0_0','21_0',0
0008,27,59,0
0008,'12_0_0','12_0',0
0008,'13_0_0','13_0',0
0008,30,54,0
0008,31,60,0
0008,'24_0_0','24_0',0
0008,33,62,0
0008,34,63,0
0008,'3_0_0','3_0',0
0008,'2_0_0','2_0',0
0008,37,2,0
0008,'5_1_0','5_1',1
0008,'5_0_0','5_0',0
0008,40,5,0
0008,41,6,0
0008,'6_0_0','6_0',0
0008,'7_0_0','7_0',0
0008,44,16,0
0008,'4_2_0','4_2',2
0008,'4_3_0','4_3',3
0008,'4_0_0','4_0',0
0008,48,10,0
0008,49,12,0
0008,'1_0_0','1_0',0
0008,51,13,0
0008,52,17,0
0008,53,18,0
0008,54,64,0
0009,'24_26_0','24_26',26
0009,'24_0_0','24_0',0
0009,2,139,0
0009,'23_24_0','23_24',24
0009,'25_24_0','25_24',24
0009,5,127,24
0009,'25_25_0','25_25',25
0009,'23_25_0','23_25',25
0009,8,130,25
0009,9,131,24
0009,'21_22_0','21_22',22
0009,'23_22_0','23_22',22
0009,'25_22_0','25_22',22
0009,13,122,22
0009,14,124,22
0009,15,134,22
0009,'13_22_0','13_22',22
0009,17,135,22
0009,'21_0_0','21_0',0
0009,'25_0_0','25_0',0
0009,'23_0_0','23_0',0
0009,21,107,0
0009,22,109,0
0009,'21_23_0','21_23',23
0009,'23_23_0','23_23',23
0009,'25_23_0','25_23',23
0009,26,112,23
0009,27,114,23
0009,28,115,0
0009,'13_0_0','13_0',0
0009,'12_0_0','12_0',0
0009,31,104,0
0009,32,116,0
0009,33,136,0
0009,34,140,0
0009,'20_0_0','20_0',0
0009,'8_0_0','8_0',0
0009,'8_18_0','8_18',18
0009,38,43,0
0009,'8_17_0','8_17',17
0009,40,45,0
0009,'18_0_0','18_0',0
0009,42,46,0
0009,43,48,0
0009,'14_12_0','14_12',12
0009,'14_13_0','14_13',13
0009,46,34,0
0009,'19_0_0','19_0',0
0009,'15_0_0','15_0',0
0009,49,37,0
0009,50,38,0
0009,'9_0_0','9_0',0
0009,'17_0_0','17_0',0
0009,53,28,0
0009,'22_0_0','22_0',0
0009,'16_0_0','16_0',0
0009,'16_10_0','16_10',10
0009,57,22,0
0009,'11_0_0','11_0',0
0009,59,23,0
0009,60,24,0
0009,'10_8_0','10_8',8
0009,'10_0_0','10_0',0
0009,63,17,0
0009,64,25,0
0009,65,29,0
0009,66,39,0
0009,67,49,0
0009,'17_6_0','17_6',6
0009,'15_6_0','15_6',6
0009,'19_6_0','19_6',6
0009,71,95,6
0009,'14_6_0','14_6',6
0009,73,96,6
0009,74,97,6
0009,'14_7_0','14_7',7
0009,'15_7_0','15_7',7
0009,'19_7_0','19_7',7
0009,78,81,7
0009,79,82,7
0009,'17_7_0','17_7',7
0009,'17_11_0','17_11',11
0009,82,75,7
0009,'9_7_0','9_7',7
0009,84,76,7
0009,'10_7_0','10_7',7
0009,'22_7_0','22_7',7
0009,'16_7_0','16_7',7
0009,88,70,7
0009,89,71,7
0009,90,77,7
0009,91,83,7
0009,'17_5_0','17_5',5
0009,'9_5_0','9_5',5
0009,94,61,5
0009,'11_5_0','11_5',5
0009,'11_9_0','11_9',9
0009,97,54,5
0009,'16_5_0','16_5',5
0009,99,56,5
0009,'22_5_0','22_5',5
0009,101,57,5
0009,102,62,5
0009,103,84,5
0009,104,98,5
0009,105,101,0
0009,106,141,0
0009,'20_19_0','20_19',19
0009,'20_4_0','20_4',4
0009,109,166,4
0009,'8_4_0','8_4',4
0009,'18_4_0','18_4',4
0009,112,161,4
0009,113,167,4
0009,'20_14_0','20_14',14
0009,'20_20_0','20_20',20
0009,'20_21_0','20_21',21
0009,117,176,20
0009,118,177,14
0009,'18_16_0','18_16',16
0009,'8_14_0','8_14',14
0009,121,172,14
0009,122,178,14
0009,123,179,4
0009,'17_4_0','17_4',4
0009,'22_4_0','22_4',4
0009,'16_4_0','16_4',4
0009,'11_4_0','11_4',4
0009,128,146,4
0009,129,147,4
0009,'10_4_0','10_4',4
0009,131,148,4
0009,132,152,4
0009,'15_4_0','15_4',4
0009,'19_4_0','19_4',4
0009,135,156,4
0009,136,158,4
0009,137,180,4
0009,'23_4_0','23_4',4
0009,'25_4_0','25_4',4
0009,140,186,4
0009,'13_4_0','13_4',4
0009,'12_4_0','12_4',4
0009,143,183,4
0009,144,189,4
0009,'24_4_0','24_4',4
0009,146,193,4
0009,147,194,4
0009,148,195,0
0009,'5_0_0','5_0',0
0009,'5_3_0','5_3',3
0009,151,3,0
0009,'2_1_0','2_1',1
0009,'3_1_0','3_1',1
0009,154,9,1
0009,'5_1_0','5_1',1
0009,156,11,1
0009,157,12,0
0009,158,196,0
0010,'9_0_0','9_0',0
0010,'17_0_0','17_0',0
0010,2,22,0
0010,'10_0_0','10_0',0
0010,4,23,0
0010,'14_0_0','14_0',0
0010,'14_4_0','14_4',4
0010,'14_3_0','14_3',3
0010,8,27,3
0010,9,28,0
0010,'19_0_0','19_0',0
0010,'15_0_0','15_0',0
0010,12,31,0
0010,13,32,0
0010,'19_2_0','19_2',2
0010,'15_2_0','15_2',2
0010,16,36,2
0010,'14_2_0','14_2',2
0010,18,37,2
0010,19,38,0
0010,20,39,0
0010,'21_0_0','21_0',0
0010,'25_0_0','25_0',0
0010,'23_0_0','23_0',0
0010,24,51,0
0010,25,53,0
0010,'13_0_0','13_0',0
0010,27,54,0
0010,28,59,0
0010,'2_0_0','2_0',0
0010,'3_0_0','3_0',0
0010,31,2,0
0010,'3_1_0','3_1',1
0010,'5_1_0','5_1',1
0010,34,9,1
