GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'6_0',0,Leaf,'6'
0001,'5_0',0,Leaf,'5'
0001,2,0,Sp,2
0001,'8_0',0,Leaf,'8'
0001,'9_0',0,Leaf,'9'
0001,'14_0',0,Leaf,'14'
0001,6,0,Sp,6
0001,'13_0',0,Leaf,'13'
0001,'1_0',0,Leaf,'1'
0001,9,0,Sp,9
0001,10,0,Sp,10
0001,'15_0',0,Leaf,'15'
0001,'7_0',0,Leaf,'7'
0001,13,0,Sp,13
0001,'4_0',0,Leaf,'4'
0001,15,0,Sp,15
0001,'2_0',0,Leaf,'2'
0001,'11_0',0,Leaf,'11'
0001,18,0,Sp,18
0001,'3_0',0,Leaf,'3'
0001,20,0,Sp,20
0001,'12_0',0,Leaf,'12'
0001,22,0,Sp,22
0001,'16_0',0,Leaf,'16'
0001,'16_1',1,Leaf,'16'
0001,25,0,Dup,'16'
0001,'10_0',0,Leaf,'10'
0001,27,0,Sp,25
0001,28,0,Sp,26
0001,29,0,Sp,27
0001,30,0,Sp,28
0001,31,0,Sp,29
0001,32,0,Sp,30
0001,'20_0',0,Leaf,'20'
0001,'Lost-32_0',0,Loss,32
0001,35,0,Sp,33
0001,'17_0',0,Leaf,'17'
0001,'24_0',0,Leaf,'24'
0001,38,0,Sp,36
0001,'22_0',0,Leaf,'22'
0001,'22_2',2,Leaf,'22'
0001,41,0,Dup,'22'
0001,42,0,Sp,38
0001,'23_0',0,Leaf,'23'
0001,44,0,Sp,40
0001,'19_0',0,Leaf,'19'
0001,'18_0',0,Leaf,'18'
0001,'18_3',3,Leaf,'18'
0001,48,0,Dup,'18'
0001,49,0,Sp,43
0001,'21_0',0,Leaf,'21'
0001,51,0,Sp,45
0001,52,0,Sp,46
0001,53,0,Sp,47
0001,54,0,Sp,48
0002,'6_0',0,Leaf,'6'
0002,'5_0',0,Leaf,'5'
0002,2,0,Sp,2
0002,'8_0',0,Leaf,'8'
0002,'9_0',0,Leaf,'9'
0002,'14_0',0,Leaf,'14'
0002,6,0,Sp,6
0002,'13_0',0,Leaf,'13'
0002,'1_0',0,Leaf,'1'
0002,9,0,Sp,9
0002,10,0,Sp,10
0002,'15_0',0,Leaf,'15'
0002,'15_1',1,Leaf,'15'
