GENE,Gt_node,Lt_node,Lt_paralog
0001,'25_0_0','25_0',0
0001,'24_0_0','24_0',0
0001,2,43,0
0001,'21_0_0','21_0',0
0001,'23_0_0','23_0',0
0001,'22_0_0','22_0',0
0001,6,46,0
0001,7,48,0
0001,8,49,0
0001,'1_1_0','1_1',1
0001,'1_0_0','1_0',0
0001,11,3,0
0001,'15_0_0','15_0',0
0001,13,4,0
0001,'13_0_0','13_0',0
0001,'7_0_0','7_0',0
0001,16,7,0
0001,17,8,0
0001,'17_0_0','17_0',0
0001,'19_0_0','19_0',0
0001,20,35,0
0001,'12_0_0','12_0',0
0001,22,36,0
0001,'8_0_0','8_0',0
0001,'3_0_0','3_0',0
0001,'20_0_0','20_0',0
0001,26,23,0
0001,'11_0_0','11_0',0
0001,'9_0_0','9_0',0
0001,'14_0_0','14_0',0
0001,30,19,0
0001,31,20,0
0001,32,24,0
0001,'5_0_0','5_0',0
0001,'2_0_0','2_0',0
0001,35,15,0
0001,36,25,0
0001,37,26,0
0001,'16_0_0','16_0',0
0001,39,27,0
0001,'10_0_0','10_0',0
0001,'6_0_0','6_0',0
0001,42,30,0
0001,43,31,0
0001,44,39,0
0001,45,40,0
0001,46,50,0
0002,'24_0_0','24_0',0
0002,'25_0_0','25_0',0
0002,2,59,0
0002,'21_0_0','21_0',0
0002,4,63,0
0002,'24_4_0','24_4',4
0002,'25_4_0','25_4',4
0002,7,66,4
0002,8,69,0
0002,'13_1_0','13_1',1
0002,'7_1_0','7_1',1
0002,11,8,1
0002,'13_0_0','13_0',0
0002,'7_0_0','7_0',0
0002,14,5,0
0002,15,9,0
0002,'6_2_0','6_2',2
0002,'10_2_0','10_2',2
0002,18,45,2
0002,'4_2_0','4_2',2
0002,'16_2_0','16_2',2
0002,21,38,2
0002,'8_2_0','8_2',2
0002,23,42,2
0002,24,46,2
0002,'16_0_0','16_0',0
0002,'4_0_0','4_0',0
0002,27,13,0
0002,'3_0_0','3_0',0
0002,'20_0_0','20_0',0
0002,30,27,0
0002,'14_0_0','14_0',0
0002,'9_0_0','9_0',0
0002,33,23,0
0002,'11_0_0','11_0',0
0002,35,24,0
0002,36,28,0
0002,'5_0_0','5_0',0
0002,'2_0_0','2_0',0
0002,39,19,0
0002,40,29,0
0002,'8_3_0','8_3',3
0002,'8_0_0','8_0',0
0002,43,16,0
0002,44,30,0
0002,45,31,0
0002,'6_0_0','6_0',0
0002,'10_0_0','10_0',0
0002,48,34,0
0002,49,35,0
0002,50,47,0
0002,'18_0_0','18_0',0
0002,'19_0_0','19_0',0
0002,'17_0_0','17_0',0
0002,54,51,0
0002,'12_0_0','12_0',0
0002,56,52,0
0002,57,54,0
0002,58,55,0
0002,59,56,0
0002,60,70,0
0003,'25_7_0','25_7',7
0003,'24_7_0','24_7',7
0003,2,80,7
0003,'22_0_0','22_0',0
0003,'23_8_0','23_8',8
0003,'23_0_0','23_0',0
0003,6,84,0
0003,7,86,0
0003,'21_0_0','21_0',0
0003,9,88,0
0003,10,89,0
0003,'13_0_0','13_0',0
0003,'7_0_0','7_0',0
0003,13,7,0
0003,'15_0_0','15_0',0
0003,'15_1_0','15_1',1
0003,16,2,0
0003,'1_0_0','1_0',0
0003,18,4,0
0003,19,8,0
0003,'17_0_0','17_0',0
0003,'19_0_0','19_0',0
0003,22,59,0
0003,'12_0_0','12_0',0
0003,24,60,0
0003,'17_6_0','17_6',6
0003,'19_6_0','19_6',6
0003,27,64,6
0003,'12_6_0','12_6',6
0003,29,65,6
0003,30,66,0
0003,'12_5_0','12_5',5
0003,'19_5_0','19_5',5
0003,'17_5_0','17_5',5
0003,34,70,5
0003,35,71,5
0003,36,72,0
0003,'6_0_0','6_0',0
0003,'6_4_0','6_4',4
0003,39,52,0
0003,'10_0_0','10_0',0
0003,41,54,0
0003,'16_2_0','16_2',2
0003,'4_2_0','4_2',2
0003,44,32,2
0003,'5_2_0','5_2',2
0003,'2_2_0','2_2',2
0003,47,36,2
0003,'3_2_0','3_2',2
0003,'20_2_0','20_2',2
0003,50,44,2
0003,'9_2_0','9_2',2
0003,'14_2_0','14_2',2
0003,53,40,2
0003,'11_2_0','11_2',2
0003,55,41,2
0003,56,45,2
0003,57,46,2
0003,58,48,2
0003,'8_0_0','8_0',0
0003,'3_0_0','3_0',0
0003,'20_0_0','20_0',0
0003,62,25,0
0003,'9_0_0','9_0',0
0003,'14_0_0','14_0',0
0003,65,21,0
0003,'11_0_0','11_0',0
0003,67,22,0
0003,68,26,0
0003,'2_3_0','2_3',3
0003,'5_3_0','5_3',3
0003,71,16,3
0003,'5_0_0','5_0',0
0003,'2_0_0','2_0',0
0003,74,13,0
0003,75,17,0
0003,76,27,0
0003,77,28,0
0003,78,49,0
0003,79,55,0
0003,80,75,0
0003,81,76,0
0003,82,90,0
0004,'1_0_0','1_0',0
0004,'15_2_0','15_2',2
0004,'15_0_0','15_0',0
0004,3,2,0
0004,4,4,0
0004,'15_1_0','15_1',1
0004,6,8,0
0004,'13_0_0','13_0',0
0004,'7_0_0','7_0',0
0004,9,11,0
0004,10,12,0
0004,'18_0_0','18_0',0
0004,'19_0_0','19_0',0
0004,'17_0_0','17_0',0
0004,14,51,0
0004,'12_0_0','12_0',0
0004,'12_7_0','12_7',7
0004,17,48,0
0004,18,52,0
0004,19,54,0
0004,'10_0_0','10_0',0
0004,'6_0_0','6_0',0
0004,22,44,0
0004,'8_0_0','8_0',0
0004,'2_0_0','2_0',0
0004,'5_0_0','5_0',0
0004,'5_4_0','5_4',4
0004,27,24,0
0004,28,25,0
0004,'20_0_0','20_0',0
0004,'3_6_0','3_6',6
0004,'3_0_0','3_0',0
0004,32,35,0
0004,33,37,0
0004,'9_5_0','9_5',5
0004,'9_0_0','9_0',0
0004,36,30,0
0004,'11_0_0','11_0',0
0004,38,32,0
0004,39,38,0
0004,40,39,0
0004,41,40,0
0004,'16_3_0','16_3',3
0004,'16_0_0','16_0',0
0004,44,19,0
0004,45,41,0
0004,46,45,0
0004,47,55,0
0004,48,56,0
0005,'23_6_0','23_6',6
0005,'22_6_0','22_6',6
0005,2,133,6
0005,'21_6_0','21_6',6
0005,4,135,6
0005,'22_0_0','22_0',0
0005,'23_0_0','23_0',0
0005,7,126,0
0005,'21_0_0','21_0',0
0005,9,128,0
0005,'24_0_0','24_0',0
0005,'25_0_0','25_0',0
0005,12,123,0
0005,13,129,0
0005,14,137,0
0005,'18_5_0','18_5',5
0005,'18_2_0','18_2',2
0005,17,115,2
0005,'6_4_0','6_4',4
0005,'6_2_0','6_2',2
0005,20,108,2
0005,'10_2_0','10_2',2
0005,22,110,2
